,covers_id,goodreads_id,covers_title,goodreads_title,similarity_score,covers_isbn,goodreads_isbn,is_match
1114,Covers_30101,Goodreads_books_5299,"Oil Painting Materials and Their Uses (Artist's Library Series, 17)",Oil!,0.37587383783667744,1560100567,0520207270,False
1115,Covers_33250,Goodreads_books_20538,Lebensweisheit aus der Bibel. Biblische Frauen und MÃ?Â¤nner - Inspiration fÃ?Â¼r heute.,Zu viele MÃ¤nner,0.2428180511958379,3451273209,3453212584,False
1116,Covers_11582,Goodreads_books_20728,"Baby Starts The Wedding March (Special Edition , No 1188)",The March,0.3935571790259213,0373241887,0812976150,False
1117,Covers_42267,Goodreads_books_29588,"Verirren, oder, Das plÃ¶tzliche Schweigen des Robert Walser: Roman",Wanderungen mit Robert Walser,0.31760527498963204,3596254272,3518015540,False
1118,Covers_49939,Goodreads_books_38500,"Antaeus (Ecco Press, No 57, Autumn 1986)",Autumn,0.33943585391967823,0880011211,0241207002,False
1119,Covers_18169,Goodreads_books_3874,"The Minhagim: The Customs and Ceremonies of Judaism, Their Origins and Rationale",Origins,0.3001785898388126,0872030776,0765322625,False
1120,Covers_33669,Goodreads_books_38566,Uno zoo in cielo (Libri per ragazzi),Zoo,0.3502602577011019,8804323426,1846058295,False
1121,Covers_14138,Goodreads_books_36040,Nations and Governments: Comparative Politics in Regional Perspective,Politics,0.3190330063582906,031208644X,0486414248,False
1122,Covers_12027,Goodreads_books_30635,"The Lost City of Zork (Infocom, No 6)",City of Lost Souls,0.3632133933929995,0380753898,1442416866,False
1123,Covers_13245,Goodreads_books_22473,Richard Scarry's Lowly Worm Storybook (Please Read to Me),Richard Scarry's Best Word Book Ever,0.3341732161236899,0394882709,0307155102,False
1124,Covers_29148,Goodreads_books_22134,"Zadig, ou, La destinÃ?Â©e",Vendredi ou la vie sauvage,0.28757941594572856,2070405311,3125972302,False
1125,Covers_24649,Goodreads_books_7428,"Not Quite An Angel (Harlequin Super Romance, No 595)",No Angel,0.37747524873208815,0373705956,0062082272,False
1126,Covers_16907,Goodreads_books_7134,California road atlas &amp; driver's guide,The Driver's Seat,0.37500208497881043,0881302430,0141188340,False
1127,Covers_11467,Goodreads_books_5813,"VerfÃ?Â¼hrung zum Lesen. FÃ?Â¼nfzig Prominente Ã?Â¼ber BÃ?Â¼cher, die ihr Leben prÃ?Â¤gten.",Bilder von ihr,0.16847954512322247,3498046829,3492227015,False
1128,Covers_17990,Goodreads_books_14688,Historia de Espana,Historia de una escalera,0.39264299533235436,8420646288,8467021454,False
1129,Covers_21094,Goodreads_books_31036,Linda McCartney's Sixties : Portrait of an Era,The Portrait of a Lady,0.2898643845559172,0821219596,0141439637,False
1130,Covers_16321,Goodreads_books_34403,Up and Down on the Merry-Go-Round,The Round House,0.392033925799613,0805016384,0062065246,False
1131,Covers_46471,Goodreads_books_24466,Operation World: When We Pray God Works,Pray for Dawn,0.36988510021988813,1850783578,0061851809,False
1132,Covers_27182,Goodreads_books_31866,Karibische Affaire,La VÃ©ritÃ© sur l'affaire Harry Quebert,0.30059138586131307,3502514879,2877068161,False
1133,Covers_3453,Goodreads_books_5610,The Bread Builders: Hearth Loaves and Masonry Ovens,The Cricket on the Hearth,0.2683431872651274,1890132055,0809500418,False
1134,Covers_38444,Goodreads_books_12899,No Limit to Love (Kismet Romance),Beyond the Ice Limit,0.39642772464321635,156597008X,1455525863,False
1135,Covers_12687,Goodreads_books_12440,Win Strk Schol: Lisa PB,"I, Mona Lisa",0.27773970435062906,0316142328,0312341393,False
1136,Covers_17612,Goodreads_books_32002,The Ernie Kovacs Phile,The War of the End of the World,0.045581618643426976,0671642669,0571139612,False
1137,Covers_13449,Goodreads_books_39068,The College Board Guide to Jobs and Career Planning (College Board Guide to Jobs &amp; Career Planning),Side Jobs,0.358500585887369,0874473543,045146365X,False
1138,Covers_11319,Goodreads_books_11366,The Half-Inch Himalayas (Wesleyan Poetry Series),Half the World,0.3156065375959136,0819511323,0007550235,False
1139,Covers_48506,Goodreads_books_3981,The Locus Awards : Thirty Years of the Best in Science Fiction and Fantasy,A Woman Of Thirty,0.33460727257033157,0060594268,1406951277,False
1140,Covers_12065,Goodreads_books_13389,The Nautilus Diet: Ten Weeks to a Brand New Body,Brand New Friend,0.3770019984707679,0316172847,0340825405,False
1141,Covers_36141,Goodreads_books_23974,Endure My Heart,The Heart,0.39791204197217206,0449500519,193700810X,False
1142,Covers_40869,Goodreads_books_23545,The Third World: Opposing Viewpoints (Opposing Viewpoints),Third Girl,0.19433068942716908,1565102495,0007121105,False
1143,Covers_9639,Goodreads_books_23197,"Am SÃ?Â¼dpol denkt man, ist es heiÃ?Â?.","I Am, I Am, I Am: Seventeen Brushes With Death",0.21943228311949073,3446194436,147224074X,False
1144,Covers_43685,Goodreads_books_36285,"Blood Rules (Mack Bolan, No 149)",Rules,0.36815954173953724,0373611498,0439443822,False
1145,Covers_25310,Goodreads_books_38267,Louisiana Blue : A Tiller Galloway Underwater Thriller (A Tiller Galloway Thriller),Breathing Underwater,0.19411169445689044,0312954220,0064472574,False
1146,Covers_48881,Goodreads_books_9633,Les Annales du disque-monde. Tome XIV. Nobliaux et SorciÃ?Â¨res,Les ChimÃ¨res,0.2924563610307812,2841721175,1874320225,False
1147,Covers_30249,Goodreads_books_19068,The Super Smart Superpuzzle Book,Super Human,0.32965933731624025,0440504082,0399252975,False
1148,Covers_35782,Goodreads_books_2072,Ben Retallick (Retallick Saga),Saga,0.2741139095100053,0330266071,2070408450,False
1149,Covers_40304,Goodreads_books_22869,Discovering Dinosaurs in the Old West: The Field Journals of Arthur Lakes,The Journals,0.39571084476219687,1560987006,0140436472,False
1150,Covers_43574,Goodreads_books_14288,Black Bart Says Draw : A FoxTrot Collection,Simon Says,0.29476118155936065,0836218698,015204678X,False
1151,Covers_22436,Goodreads_books_35966,Once in a Long While: The Romancing of a Contemporary Cowboy,Once,0.36820662331560516,0963046381,0062048546,False
1152,Covers_49781,Goodreads_books_32679,"Angels And Elves (Man Of The Month, Baby Bet) (Silhouette Desire, No 961)",Blood of Elves,0.3475008026124407,0373059612,031602919X,False
1153,Covers_11947,Goodreads_books_24783,LÃ?Â©onore toujours,La LÃ¡mpara,0.256994670609705,2266101382,847844243X,False
1154,Covers_35422,Goodreads_books_8997,"Playing Through: Straight Talk on Hard Work, Big Dreams and Adventures With Tiger",Playing With Fire,0.3350210899616629,006270222X,1508479658,False
1155,Covers_23435,Goodreads_books_34263,"A nice night's entertainment: Sketches and monologues, 1956-1981",The Vagina Monologues,0.28038961119856703,0868190470,1860499260,False
1156,Covers_30772,Goodreads_books_25275,"Maybe Later, Love/Easier-To-Read Print",Lady Maybe,0.35181988332166675,0821739034,0425282074,False
1157,Covers_25972,Goodreads_books_56,"Baby And The Badge  (Patton'S Daughters) (Harlequin Superromance, No. 860)",The Daughters,0.34159522223309535,0373708602,031604900X,False
1158,Covers_33006,Goodreads_books_32767,Trupp: A Fuzzhead Tale,Winter's Tale,0.25516752053563085,0152001301,0156031191,False
1159,Covers_21581,Goodreads_books_4018,Where Queen Elizabeth Slept &amp; What the Butler Saw: Historical Terms from the Sixteenth Century to the Present,Sixteenth Summer,0.27591101003378193,031215688X,1442423447,False
1160,Covers_15487,Goodreads_books_3977,Homeschooling: The Teen Years : Your Complete Guide to Successfully Homeschooling the 13- To 18-Year Old (Prima Home Learning Library),When You Rise Up: A Covenantal Approach to Homeschooling,0.3105684477639047,0761520937,0875527116,False
1161,Covers_27502,Goodreads_books_33165,25 Shoto-Kan Kata,The Prisoner of Cell 25,0.2223536830589071,096690480X,1451656505,False
1162,Covers_30923,Goodreads_books_10563,Alphabets and Ornaments,Days and Nights of Love and War,0.08797669951188625,0486219054,1583670238,False
1163,Covers_22474,Goodreads_books_34871,"Love, Honor And A Pregnant Bride (Silhouette Romance , No 1326)",Honor,0.35941115044558936,0373193262,0670784834,False
1164,Covers_49479,Goodreads_books_31349,The Quiet Star (Ulverscroft Large Print),The Quiet American,0.3933487287138537,0708915124,0143039024,False
1165,Covers_16034,Goodreads_books_27551,Grammar for Smart People: Your User-Friendly Guide to Speaking and Writing Better English,Writing,0.268264591487916,0671750437,1571290532,False
1166,Covers_22983,Goodreads_books_7244,Palmascope: The Instant Palm Reader (Llewellyn's New Age Series),The Reader,0.30560818756016545,0875421628,0399176772,False
1167,Covers_32120,Goodreads_books_28337,The Pocket Dictionary of Signing,The World in My Pocket,0.358576504792189,039951743X,0586012664,False
1168,Covers_43406,Goodreads_books_9789,Use Your PC to Explore Digital Music (Survive and Thrive series),Use Your Head,0.28866754299761754,1577292715,0563488999,False
1169,Covers_16161,Goodreads_books_27850,Ein Mord wird angekÃ?Â¼ndigt.,Es wird keine Helden geben,0.18837072454683812,3502511829,378914746X,False
1170,Covers_40120,Goodreads_books_17230,Les marins perdus,Les Miserables,0.228963638345075,2290327689,190623079X,False
1171,Covers_21526,Goodreads_books_36978,Frederick the Great: King of Prussia,King,0.35883779284392253,0880642610,1512038563,False
1172,Covers_34132,Goodreads_books_2987,Tundra: Selections from the Great Accounts of Arctic Land Voyages: with illustrations and maps,Arctic Dreams,0.2576722153439511,0771066279,0375727485,False
1173,Covers_38630,Goodreads_books_37928,"L'Oeuvre De Dieu, LA Part Du Diable",De la part de la princesse morte,0.35364054811103895,2020257807,2253048291,False
1174,Covers_40113,Goodreads_books_6684,The student's companion to the USA (Sprachen der Welt),Living in the USA,0.34640754352608527,3190021821,1931930198,False
1175,Covers_44889,Goodreads_books_13954,ABC de Los Bonsais,The ABC's of Positivity,0.30450498647316965,8482384228,173338460X,False
1176,Covers_31114,Goodreads_books_22704,Poetische Sprachspiele. Vom Mittelalter bis zur Gegenwart.,Die Reise zur Wunderinsel,0.17427800976291768,3150182387,3407780303,False
1177,Covers_24253,Goodreads_books_36873,"Cowboy'S Code (Silhouette Special Edition, 1272)",Code,0.3988703401584484,0373242727,0099543850,False
1178,Covers_39293,Goodreads_books_20327,See How She Runs : Marion Jones &amp; the Making of a Champion,The Champion,0.3797848833322468,1565122674,0312192460,False
1179,Covers_39582,Goodreads_books_15191,Ice Age: Stop and Smell the Dandelion (A Scratch-and-Sniff Book),The Ice Age,0.39965896203153634,006621436X,1447200411,False
1180,Covers_23361,Goodreads_books_23575,Lonely Planet New Zealand (9th ed),Planet X,0.3653658796520412,0864425651,1419953850,False
1181,Covers_32149,Goodreads_books_38065,"Emily'S Daughter (Harlequin Superromance, No. 1016)",Emily's Quest,0.3325581937895249,037371016X,0553264931,False
1182,Covers_39222,Goodreads_books_19676,Die Inkas. 4 Cassetten. Prinzessin der Sonne.,Mit dem Gesicht zur Sonne,0.20259288025118663,3455302610,3849501647,False
1183,Covers_48826,Goodreads_books_12960,Tales of Magic Realism by Women: Dreams in a Minor Key,The Key,0.33316280789789027,089594474X,1472248856,False
1184,Covers_48304,Goodreads_books_10588,"Single With Children (Harlequin Superromance, No 586)",With a Single Spell,0.3913365993898748,0373705867,1587152851,False
1185,Covers_36065,Goodreads_books_6246,"A-Z of Annuals, Biennials &amp; Bulbs (Successful Gardening)",Working with the Law: 11 Truth Principles for Successful Living,0.14113649427221675,0895779234,0875168086,False
1186,Covers_23382,Goodreads_books_35094,Cross Stitch Cards &amp; Keepsakes,Cross,0.3957054030266162,0715303740,0316159794,False
1187,Covers_35958,Goodreads_books_22866,"Healing Your Traumatized Heart: 100 Practical Ideas After Someone You Love Dies a Sudden, Violent Death (Healing Your Grieving Heart series)",The Healing,0.3744754063123863,1879651327,0385534671,False
1188,Covers_15484,Goodreads_books_10190,Zoids New Century,Century of the Wind,0.31262571618958757,1569317860,0393318079,False
1189,Covers_16714,Goodreads_books_9628,The Philip Schofield Fun File 1,Philip and the Others,0.35286375548545734,0553175491,080711376X,False
1190,Covers_21600,Goodreads_books_16285,Self-Inflicted Hunting Arguments: Biblical Responses to a Loaded Issue,Self,0.25046601785850886,189114748X,0571219764,False
1191,Covers_40972,Goodreads_books_7346,The Brentford Chainstore Massacre,"American Massacre: The Tragedy at Mountain Meadows, September 1857",0.22466836486727965,055214357X,0375726365,False
1192,Covers_33957,Goodreads_books_22497,Man Who Murdered God,The God Who Is There,0.38196706314296847,0670827363,0830819479,False
1193,Covers_27653,Goodreads_books_14629,Men's Fitness Magazine's Complete Guide to Health and Well-Being,Obsessive-Compulsive Disorders: A Complete Guide to Getting Well and Staying Well,0.3507009142634831,0062733540,0195140923,False
1194,Covers_44306,Goodreads_books_33310,Stranger to the System (Life Portraits of a New York City Homeless Community),New York,0.384457058570434,097415590X,0345497422,False
1195,Covers_41229,Goodreads_books_7554,For Hearing People Only: Answers to the Most Commonly Asked Questions About the Deaf Community,Brief Answers to the Big Questions,0.32105840687207615,0963401610,1984887262,False
1196,Covers_38024,Goodreads_books_30771,"Savage Innocence (Harlequin Presents, 2207)",The Age of Innocence,0.3449987335124252,0373122071,159308143X,False
1197,Covers_29878,Goodreads_books_4550,Fabric of Dreams: Designing My Own Success,Man of My Dreams,0.37846098212967505,0525943293,0380756269,False
1198,Covers_15043,Goodreads_books_37701,Better Health Through Natural Healing: How to Get Well Without Drugs or Surgery,Get Well Soon,0.29946419605335506,0070651728,0312367953,False
1199,Covers_34464,Goodreads_books_36040,Chinese Eunuchs: The Structure of Intimate Politics (Tut Books),Politics,0.32271875120082016,0804818819,0486414248,False
1200,Covers_10030,Goodreads_books_32024,"London Transport, 1933-62 (Ian Allan Transport Library)",London,0.2610710197091037,0711024804,0345455681,False
1201,Covers_27776,Goodreads_books_36216,Searching for Certainty: What Scientists Can Know About the Future,Searching,0.3846096878293124,0688089801,0999672800,False
1202,Covers_24549,Goodreads_books_20087,Tao Teh King: Nature and Intelligence,On Intelligence,0.3864715016410373,0804463875,0805078533,False
1203,Covers_42402,Goodreads_books_24959,"David Tage, Mona NÃ?Â¤chte. ( Ab 12 Jahre).",David,0.309493511022382,3551351066,1408800527,False
1204,Covers_45917,Goodreads_books_11308,Protecting Our World: A Beginner's Guide to Conservation (Usborne),Beginner's Greek,0.2796674267328343,0746010826,0316021555,False
1205,Covers_15122,Goodreads_books_1978,The WEDDING GIFT GOOF: NANCY DREW NOTEBOOK #13,Nancy Drew: #1-64,0.3651210053342928,0671535528,0448445867,False
1206,Covers_30908,Goodreads_books_26250,LEARNING TO LOVE YOURSELF WORKBOOK,The Great Learning,0.3966514424997241,067176392X,1625587910,False
1207,Covers_12828,Goodreads_books_6305,"When Jayne Met Erik (20 Amber Court) (Silhouette Desire, No. 1389)",Amber House,0.2459733031307147,0373763891,0545434165,False
1208,Covers_19048,Goodreads_books_14293,The Dark and Deadly Pool (Laurel-Leaf Suspense Fiction),The Leaf,0.39619146477321093,0440203481,1438941242,False
1209,Covers_17530,Goodreads_books_6732,Flight from Stonewycke (The Stonewycke trilogy),Flight,0.31649107309588614,0871238373,0615959180,False
1210,Covers_46342,Goodreads_books_278,"Schnitzler's Century: The Making of Middle-Class Culture, 1815-1914",The Class,0.3334434584160126,0393048934,0553270907,False
1211,Covers_18610,Goodreads_books_15097,Retro Lives,Secret Lives,0.39789899718699323,0380769131,0340989246,False
1212,Covers_17476,Goodreads_books_29089,Experimental Approach to Organisational Development,Human Development,0.33642613863414794,0130341371,0071180052,False
1213,Covers_23644,Goodreads_books_27619,Monty: A Biography of Montgomery Clift,Monty: His Part In My Victory,0.28994306219555965,155611110X,0140045031,False
1214,Covers_47449,Goodreads_books_6308,Spectrum 2: The Best in Contemporary Fantastic Art (Spectrum  (Underwood Books)),On The Intuitive Spectrum: A Deeper Look into the Amazing Value of Intuition,0.278070768376528,1887424024,1475179561,False
1215,Covers_15959,Goodreads_books_16148,Invade my privacy,My,0.3283157154690831,022401594X,837943854X,False
1216,Covers_19975,Goodreads_books_39090,How Animals Talk (Books for Young Explorers),Explorers on the Moon,0.38958388793106263,0870446797,1405206284,False
1217,Covers_49013,Goodreads_books_13276,Buying Dad: One Woman's Search for the Perfect Sperm Donor,Die Buying,0.30603816489463637,1555837557,0425242730,False
1218,Covers_39588,Goodreads_books_31074,"Wedding Roulette (Harlequin American Romance, No 960)",The Wedding,0.36833792408216376,0373169604,0446615862,False
1219,Covers_21493,Goodreads_books_17118,Annos Journey IV :JAPANESE,Journey,0.3477789124333685,4834009424,0440243769,False
1220,Covers_10749,Goodreads_books_20039,Bitte nicht drÃ¤ngeln: Grafische Kommentare,Sagen om de japanske drÃ¦bergardiner,0.17302480480268217,3874051919,8758807306,False
1221,Covers_12309,Goodreads_books_35532,The open secret: Sketches for a missionary theology,Open,0.3891103862841382,0802817521,0307268195,False
1222,Covers_28673,Goodreads_books_21922,A Weekend in the Country: Seasonal Recipes and Ideas for Relaxed Entertaining,In Country,0.31774075571439747,0139517812,0060835176,False
1223,Covers_46467,Goodreads_books_13976,Sell &amp; Resell Your Magazine Articles,The Atlantropa Articles: A Novel,0.2821084571785252,0898797993,1633538354,False
1224,Covers_19550,Goodreads_books_12293,The Canadian Prairies,The Sky's the Limit: Canadian Women Bush Pilots,0.26003842993431997,0802066488,1897045166,False
1225,Covers_15634,Goodreads_books_14089,The Best of Radio Free Bubba,The Voice on the Radio,0.3819880767115016,1891885030,0440219779,False
1226,Covers_21477,Goodreads_books_21644,Durch den wilden Kaukasus.,Angel's Den,0.2935248644729768,3596152747,0805448144,False
1227,Covers_47662,Goodreads_books_7113,Chelli Gr.Sandbox Advent (Sesame Street),Advent Journeys,0.3072803419442395,030798818X,1516841735,False
1228,Covers_20183,Goodreads_books_8629,Future Success: A Balanced Approach to Measuring and Improving Success in Your Organization,Give and Take: A Revolutionary Approach to Success,0.3838506169631856,1740091116,0670026557,False
1229,Covers_45021,Goodreads_books_39035,The Curious Enlightenment of Professor Caritat: A Comedy of Ideas,The Professor,0.3988868684830721,1859840736,1582870950,False
1230,Covers_37473,Goodreads_books_11207,Happy Like Murderers: The True Story of Fred and Rosemary West,True West,0.3996402298689078,0571197205,0573617287,False
1231,Covers_45605,Goodreads_books_13329,Unforsaken (Zebra Historical Romance),Zebra Forest,0.30719816504910097,0821766600,0763660418,False
1232,Covers_21820,Goodreads_books_24187,Pema Chodron &amp; Alice Walker: In Conversation on the Meaning of Suffering and the Mystery of Joy,On the Suffering of the World,0.3881747527071625,1564556700,0141018941,False
1233,Covers_43368,Goodreads_books_25896,Smoothies: Blended Drinks and Health Juices,Last Drinks,0.3733822755744995,075480819X,1865084069,False
1234,Covers_41765,Goodreads_books_3274,Young Naturalist (Hobby Guides (Usborne Paperback)),Death of a Naturalist,0.3965552224504629,086020653X,0571202403,False
1235,Covers_48601,Goodreads_books_13585,"Dreams, \Evolution,\"" and Value Fulfillment, Vol. 1: A Seth Book""",Book of Dreams,0.3596815719462327,013219452X,0872863808,False
1236,Covers_14300,Goodreads_books_38636,Clues For The Clueless,The 39 Clues Complete Collection,0.3804844729498533,0836217373,1443108367,False
1237,Covers_23199,Goodreads_books_2423,Murder at the PTA Luncheon,Luncheon of the Boating Party,0.3697860940848513,0449146391,0670038547,False
1238,Covers_29548,Goodreads_books_13610,Music for Torching,Night Music,0.3941609416429721,068816711X,0340895950,False
1239,Covers_19262,Goodreads_books_611,SAD LITTLE MONSTER AND THE JELLY BEAN QUEEN KGT,Monster,0.32769246212964026,0340348348,0064407314,False
1240,Covers_43446,Goodreads_books_17511,"Man From Texas (43 Light Street/Mine To Keep) (Intrigue, 625)",Dark Light of Mine,0.3570509366701696,037322625X,0985018127,False
1241,Covers_24142,Goodreads_books_15520,La Delgadez Imposible,La torre y la isla,0.2039682260829872,8449313384,8466752161,False
1242,Covers_37449,Goodreads_books_4581,"Lonesome Tonight (Loveswept, No 765)",Tonight on the Titanic,0.38003721284026504,0553445103,0439086728,False
1243,Covers_41992,Goodreads_books_21109,Rejuvenate: A 21-Day Natural Detox Plan for Optimal Health,Plan D,0.31756352156620493,0895949385,3895611956,False
1244,Covers_41129,Goodreads_books_11230,Nols Cookery (NOLS Library),American Cookery,0.3183035316796038,0811728609,0312348118,False
1245,Covers_44592,Goodreads_books_38833,"Truman Capote: In Which Various Friends, Enemies, Acquaintances, and Detractors Recall His Turbulent Career",The Complete Stories of Truman Capote,0.34965217222253475,0385232497,140009691X,False
1246,Covers_13992,Goodreads_books_25730,Even an Easter Bunny Needs Treats (Stickers 'n' Shapes),Bunny,0.3314441977496244,0689812523,1788545435,False
1247,Covers_15091,Goodreads_books_15979,Von der Hand in den Mund. Eine Chronik frÃ?Â¼her FehlschlÃ?Â¤ge.,Den osynlige mannen frÃ¥n Salem,0.2231689609550761,3499226340,916424217X,False
1248,Covers_38317,Goodreads_books_7095,Els templers: Alba i crepuscle dels cavallers (Llibres a l'abast),La dama del alba,0.18779661528020478,842974097X,8437604656,False
1249,Covers_20998,Goodreads_books_34821,"Mr. and Mrs. Hay the Horse (Wacky Families, 4)",Lady of Hay,0.3778739359100345,0307317048,1566491606,False
1250,Covers_24496,Goodreads_books_16979,Our Guys: The Glen Ridge Rape and the Secret Life of the Perfect Suburb,The Monarch of the Glen,0.34035346289705914,0375702695,0140292985,False
1251,Covers_43735,Goodreads_books_32767,Mulengro: A Romany Tale,Winter's Tale,0.26171530108540064,0441544843,0156031191,False
1252,Covers_39150,Goodreads_books_9055,American College of Physicians Home Medical Guide: Asthma,Home,0.28765861611600424,0789441624,0765393107,False
1253,Covers_16745,Goodreads_books_14688,Recuerdo Mil Novecientos Treinta y Seis: Una Historia Oral de la Guerra Civil Espanola (Pruebas Al Canto),Historia de una escalera,0.2613683576278276,8479790326,8467021454,False
1254,Covers_40688,Goodreads_books_1415,Nasty: Ilie Nastase vs. tennis,The Tennis Partner,0.28003471113867856,0812860659,0060931132,False
1255,Covers_26272,Goodreads_books_7245,A Woman Named Jackie: An Intimate Biography of Jacqueline Bouvier Kennedy Onassis,Saving Kennedy,0.23620749302260594,1559722762,1537204076,False
1256,Covers_47359,Goodreads_books_17094,"Quand je serai grande, je serai sage...",Je blijft,0.33229045435857185,2891116925,9048807174,False
1257,Covers_26520,Goodreads_books_64,Leading Geeks: How to Manage and Lead the People Who Deliver Technology,Lead,0.33902042325688503,0787961485,1250052386,False
1258,Covers_33770,Goodreads_books_25227,Let's Go 97 Budget Guide to Switzerland &amp; Austria 1997 (Annual),Time to Let Go,0.3512332502127552,0312146671,0553283502,False
1259,Covers_14341,Goodreads_books_3068,Der gelbe Vogel.,Der Glanz der Dunkelheit,0.2149195208513855,3423078421,3846600601,False
1260,Covers_45984,Goodreads_books_30849,Mobil Travel Guide 2001 Southwest,2001: A Space Odyssey,0.26444121672028603,0785346376,0451457994,False
1261,Covers_32373,Goodreads_books_639,Construction Trucks (All Aboard Books),All In,0.2627920600069736,0448418851,1484716434,False
1262,Covers_48910,Goodreads_books_31515,"The Implementation (TCP/IP Illustrated, Volume 2)",The Illustrated Man,0.29566821818804356,020163354X,000712774X,False
1263,Covers_16363,Goodreads_books_26963,Big Carrot Vegetarian Cookbook,The Big Love,0.28701325520168114,0929005058,0316010782,False
1264,Covers_37912,Goodreads_books_28916,Cutthroat Gulch (Signet Western),The Western Lands,0.2550348727275911,0451208455,0140094563,False
1265,Covers_28260,Goodreads_books_28202,Develop Your Assertiveness (Better Management Skills Series),Life Skills,0.3518842813147709,0749418222,0312263538,False
1266,Covers_20571,Goodreads_books_14800,"Collectibles Price Guide &amp; Directory to Secondary Market Dealers: More Than 67,000 Collectibles Listed (Collector's Information Bureau's Collectibles Price Guide, 10th ed)",The Price Guide to the Occult,0.27011883329823966,0873418832,0763691100,False
1267,Covers_45904,Goodreads_books_22217,Seattle Cheap Eats: 300 Terrific Bargain Eateries (Best Places Budget Guides),The Bargain,0.30303125270417447,1570611483,0451198646,False
1268,Covers_17792,Goodreads_books_18316,"Puzzled Programmers: 15 Mind-Boggling Story Puzzles to Test Your Programming Prowess : Solutions in Basic, Pascal, and C",A Structured Approach To Basic Programming,0.24137252659706696,1556150318,0205067263,False
1269,Covers_9266,Goodreads_books_32755,"The New Pritikin Program: The Easy and Delicious Way to Shed Fat, Lower Your Cholesterol and Stay Fit",The Program,0.2793865950622671,0671661639,1442445807,False
1270,Covers_40738,Goodreads_books_21234,Un bon petit diable,Le petit prince,0.32338689165043816,2092703323,3125971403,False
1271,Covers_40926,Goodreads_books_8743,Such a Strange Lady: An Introduction to Dorothy L. Sayers (1893-1957),For Such a Time,0.2765161204205038,0060119039,0764211609,False
1272,Covers_22773,Goodreads_books_2124,Lord Langdon's Kiss (Zebra Regency Romance),Kiss,0.37791137282007564,0821765833,1595544704,False
1273,Covers_26885,Goodreads_books_27538,"The Reception of Grimms' Fairy Tales: Responses, Reactions, Revisions",Fairy Tales,0.35920362401888206,0814322085,021420572X,False
1274,Covers_16623,Goodreads_books_22213,Die Wiederholung,To Die For,0.32465341518723906,3518025805,0345476255,False
1275,Covers_32537,Goodreads_books_29241,Edsel: A Novel of Detroit,The Novel,0.2758597815612875,0892965525,0449221431,False
1276,Covers_49193,Goodreads_books_32099,Tom Jones: The Authoritative Text Contemporary Reactions Criticism (Norton Critical Editions),"The History of Tom Jones, a Foundling",0.2987295889762221,0393965945,0140436227,False
1277,Covers_15088,Goodreads_books_18893,Surviving Production: The Art of Production Management for Film &amp; Television,"The Art of Mixing: A Visual Guide to Recording, Engineering, and Production",0.3604432506068526,0941188604,1931140456,False
1278,Covers_19731,Goodreads_books_16337,Cancer: 50 Essential Things to Do,As the World Burns: 50 Simple Things You Can Do to Stay in Denial,0.37868292932016195,0452280745,1583227776,False
1279,Covers_27462,Goodreads_books_11944,Unit 731: Japan's Secret Biological Warfare in World War II,The Unit,0.3854939826554423,0029353017,1590513134,False
1280,Covers_23725,Goodreads_books_32753,"Dioses, Tumbas Y Sabios",Sobre hÃ©roes y tumbas,0.2996947129483005,8423308677,9500716054,False
1281,Covers_28708,Goodreads_books_3319,The Summer I Shrank My Grandmother,Summer,0.3843979964471649,0440406404,0340988630,False
1282,Covers_25727,Goodreads_books_12954,The Apocalypse of Being : The Esoteric Gnosis of Martin Heidegger,Apocalypse,0.35571313543500616,1890318043,0192719262,False
1283,Covers_25083,Goodreads_books_113,"New and Improved Sarah (Camp Sunnyside Friends, No 9)",Sarah,0.3706826464044736,0380761807,0765341174,False
1284,Covers_26118,Goodreads_books_22874,The Coming Biotech Age: The Business of Bio-Materials,Bio Rescue,0.3385407543617449,0071350209,0451460081,False
1285,Covers_28523,Goodreads_books_17122,The Name's Still Charlie: A Remarkable Story of Courage and Love (Uqp Nonfiction),In the Name of Love,0.36476344863835414,0702224715,1846059615,False
1286,Covers_39343,Goodreads_books_14384,The Minimalist Cooks at Home : Recipes That Give You More Flavor from Fewer Ingredients in Less Time,The Ingredients of Love,0.2813588044540052,0767903617,1250006708,False
1287,Covers_29767,Goodreads_books_8890,"Good Muslim, Bad Muslim : America, the Cold War, and the Roots of Terror",Diary of a Jewish Muslim: An Egyptian Novel,0.3662073617428875,0375422854,9774166434,False
1288,Covers_39765,Goodreads_books_7862,Galen Rowell's Vision: The Art of Adventure Photography,The Vision,0.3803591846603549,0871563576,0425098605,False
1289,Covers_35142,Goodreads_books_2989,El enviado,El camino,0.25829233681120367,8401331668,8423334783,False
1290,Covers_21574,Goodreads_books_15629,Kriminalgeschichte des Christentums 5. Neuntes und Zehntes Jahrhundert.,Villa des Roses,0.1181789242234312,3499605562,1862076162,False
1291,Covers_40544,Goodreads_books_21390,The Noisy Passage: Baby Boomers Do Menopause,The Passage,0.3799741504320976,1887166092,1875684530,False
1292,Covers_23136,Goodreads_books_29981,Yemen--A Travel Survival Kit (Lonely Planet Yemen),The Animator's Survival Kit,0.27558931442271944,0864420064,0571202284,False
1293,Covers_47089,Goodreads_books_15760,Berets,The Only Thing Worth Dying For: How Eleven Green Berets Forged a New Afghanistan,0.376647427821703,0515085871,0061661228,False
