,covers_id,amazon_id,covers_title,amazon_title,similarity_score,covers_isbn,amazon_isbn,is_match
392,Covers_3970,Amazon_5259,You Get So Alone at Times That It Just Makes Sense,You Get So Alone at Times,0.7214921695000733,9780876856833,9780876856833,True
393,Covers_3818,Amazon_15200,The Birth of Tragedy (Dover Thrift Editions),The Birth of Tragedy,0.7005740860779854,9780486285153,9780486285153,True
394,Covers_2834,Amazon_16976,Crossing to Safety (Modern Library Classics),Crossing to Safety,0.7962349784673292,9780375759314,9780375759314,True
395,Covers_4239,Amazon_4690,Richard Scarry's Cars and Trucks from A to Z (Chunky Shape Books),Richard Scarry's Cars And Trucks,0.7460609406674535,9780679806639,9780679806639,True
396,Covers_305,Amazon_17243,Dance upon the Air (Three Sisters Island Trilogy),Dance upon the Air,0.7025484794333902,9780515131222,9780515131222,True
397,Covers_1498,Amazon_15334,Little Dorrit (Wordsworth Collection),Little Dorrit,0.7710332186523439,9781853261824,9781853261824,True
398,Covers_2033,Amazon_15562,The Souls of Black Folk (Dover Thrift Editions),The Souls of Black Folk,0.7535310469643769,9780486280417,9780486280417,True
399,Covers_480,Amazon_4639,Pride &amp; Prejudice (Wordsworth Classics),Pride and Prejudice,0.7201737356844486,9781853260001,9781853260001,True
400,Covers_5277,Amazon_20610,Twenty Years A-Growing (Oxford Paperbacks),Twenty Years A-Growing,0.7807929501268449,9780192813251,9780192813251,True
401,Covers_5406,Amazon_566,The Drama of Being a Child: The Search for the True Self,The Drama Of Being A Child,0.7238240920376299,9781860491016,9781860491016,True
402,Covers_5833,Amazon_14849,The Purpose Driven Life: What on Earth Am I Here For?,The Purpose Driven Life,0.6819255607984387,9780762416844,9780762416844,True
403,Covers_1671,Amazon_17551,Devil's Bride (Cynster Novels),Devil's Bride,0.6561259544003364,9780380794560,9780380794560,True
404,Covers_5617,Amazon_8247,"Workbook for Wheelock's Latin, 3rd Edition, Revised",Workbook for Wheelock's Latin,0.7918268642067272,9780060956424,9780060956424,True
405,Covers_105,Amazon_15048,Howl and Other Poems (Pocket Poets),Howl and Other Poems,0.7727687236731012,9780872860179,9780872860179,True
406,Covers_5303,Amazon_20569,The Giza Power Plant : Technologies of Ancient Egypt,The Giza Power Plant,0.7193735334299185,9781879181502,9781879181502,True
407,Covers_5451,Amazon_1969,Mastering Copperplate Calligraphy: A Step-By-Step Manual,Mastering Copperplate Calligraphy,0.7058252500018909,9780486409511,9780486409511,True
408,Covers_3972,Amazon_11810,The Bridge on the Drina (A Phoenix Book ; P746),The Bridge on the Drina,0.7049144057250065,9780226020457,9780226020457,True
409,Covers_4303,Amazon_16535,The Sermon on the Mount - Reissue : The Key to Success in Life,The Sermon on the Mount,0.7193025853114692,9780060628628,9780060628628,True
410,Covers_3119,Amazon_6509,The Natural Way to Draw : A Working Plan for Art Study,The Natural Way to Draw,0.6510094269848626,9780395530078,9780395530078,True
411,Covers_5306,Amazon_11690,"The Campaigns of Alexander (The Penguin Classics, L253)",The Campaigns of Alexander,0.7205649998167197,9780140442533,9780140442533,True
412,Covers_6211,Amazon_12914,An Ideal Husband (Dover Thrift Editions),An Ideal Husband,0.7453355504197156,9780486414232,9780486414232,True
413,Covers_4460,Amazon_13809,Seth Speaks: The Eternal Validity of the Soul (A Seth Book),Seth Speaks,0.755282552709978,9781878424075,9781878424075,True
414,Covers_3108,Amazon_20531,Why Buildings Stand Up: The Strength of Architecture,Why Buildings Stand Up,0.7819491218384209,9780393306767,9780393306767,True
415,Covers_7742,Amazon_1743,Reason for Hope : A Spiritual Journey,Reason For Hope,0.7776297475240543,9780446676137,9780446676137,True
416,Covers_4938,Amazon_11416,"Perfect Health: The Complete Mind/Body Guide, Revised and Updated Edition",Perfect Health--Revised and Updated,0.7562891105161257,9780609806944,9780609806944,True
417,Covers_7434,Amazon_12049,"Means of Ascent (The Years of Lyndon Johnson, Volume 2)",Means Of Ascent Vol 2 Lyndon Johnson Vintage USA,0.7591853816418307,9780679733713,9780679733713,True
418,Covers_4602,Amazon_11194,"Yoga Mind, Body &amp; Spirit: A Return to Wholeness","Yoga Mind, Body and Spirit",0.6905823351919244,9780805059700,9780805059700,True
419,Covers_3823,Amazon_15403,Nicomachean Ethics (Dover Thrift Editions),The Nicomachean Ethics,0.7374757930047386,9780486400969,9780486400969,True
420,Covers_907,Amazon_13032,Scientific Progress Goes 'Boink':  A Calvin and Hobbes Collection,Scientific Progress Goes Boink,0.7832179016338529,9780836218787,9780836218787,True
421,Covers_1672,Amazon_16655,Illuminata: A Return to Prayer,Illuminata,0.6875842939035826,9781573225205,9781573225205,True
422,Covers_8350,Amazon_11182,The Language of Letting Go (Hazelden Meditation Series),The Language Of Letting Go,0.7044691005896161,9780894866371,9780894866371,True
423,Covers_8068,Amazon_14646,The Beak of the Finch: A Story of Evolution in Our Time,The Beak of the Finch,0.7632181268038175,9780679733379,9780679733379,True
424,Covers_3966,Amazon_14642,Teaching a Stone to Talk : Expeditions and Encounters,Teaching a Stone to Talk,0.6809989739590065,9780060915414,9780060915414,True
425,Covers_36593,Amazon_13047,A Study in Scarlet (New Millennium Library),A Study in Scarlet,0.7188888432681156,9780595014286,9780241952894,False
426,Covers_8066,Amazon_7394,The Beach,On The Beach,0.8663134645882128,9781573226523,9780099530251,False
427,Covers_174,Amazon_1225,The Snow Leopard (Penguin Nature Classics),The Snow Leopard,0.7566625693168574,9780140255089,9780099771111,False
428,Covers_14421,Amazon_12285,"Dreams of Forever (Forever Trilogy,No 1)",Forever,0.807845552737564,9780553267006,9783899554427,False
429,Covers_39376,Amazon_17217,Summer Secrets,Secrets of a Summer Night,0.8282694383539705,9780451410825,9780060091293,False
430,Covers_10309,Amazon_7057,Dinner for Two,The Dinner,0.7477738849521076,9780340767962,9780857897206,False
431,Covers_18249,Amazon_18328,Awakening the Silence,The Awakening,0.7305968952130327,9781583485828,9780486277868,False
432,Covers_8012,Amazon_15897,Tales of the Cthulhu Mythos,The Cthulhu Mythos Encyclopedia,0.8009074690898303,9780345422040,9781934501054,False
433,Covers_49493,Amazon_15998,Spiritual leadership,Leadership,0.7492262509836725,9780802482211,9781544331942,False
434,Covers_23282,Amazon_15382,Punk's War,k-punk,0.8577439344063895,9780451205780,9781912248285,False
435,Covers_5486,Amazon_20352,The Christmas Box,The Box,0.7668443856343292,9780684832357,9780691170817,False
436,Covers_37074,Amazon_8429,Greek Grammar,Oxford Grammar of Classical Greek,0.7198829684037074,9781853995224,9780198604563,False
437,Covers_25230,Amazon_7254,Keeper of the Stone,A Keeper,0.7397579040831136,9780451181329,9781473664982,False
438,Covers_36131,Amazon_3605,7 Habits of Highly Effective Families,7 Habits Of Highly Effective People,0.807687062603531,9781883219116,9781471129391,False
439,Covers_856,Amazon_10474,Sailor Moon Stars # 3,Sailor Moon: v. 2,0.8292488461915579,9781892213976,9781935429753,False
440,Covers_48684,Amazon_12239,Shades,Shades of Grey,0.7014299289451567,9780743418379,9781849757126,False
441,Covers_42309,Amazon_12636,Indoor Bonsai,Indoor Bonsai for Beginners,0.8396442297048445,9780945352594,9781844033508,False
442,Covers_15179,Amazon_14126,Secrets,The Book of Secrets,0.7930938925339324,9780440176480,9781400098347,False
443,Covers_26715,Amazon_10845,The Berlin Game,Berlin,0.7773386633578051,9780345317568,9781770463264,False
444,Covers_32107,Amazon_4471,Lost...and Never Found,Lost and Found,0.831595697857502,9780590444477,9780007150366,False
445,Covers_47497,Amazon_17901,Foundation and Chaos (Second Foundation Trilogy),Second Foundation,0.8162336606169693,9780061052422,9780553293364,False
446,Covers_10549,Amazon_10598,Asterix in Belgium (Pocket Asterix),Asterix: Asterix in Belgium,0.943648920883849,9780340363881,9780752866505,False
447,Covers_31758,Amazon_7291,A Certain Malice,Malice,0.7270991146895984,9780345405395,9780349140520,False
448,Covers_26873,Amazon_3201,Walden (World's Classics),Walden,0.7888726766150136,9780192829825,9781509826704,False
449,Covers_7934,Amazon_12193,Space,A Living Space,0.7511304193449949,9780449203798,9781742703930,False
450,Covers_19642,Amazon_2251,Translations of Beauty : A Novel,Translations,0.7171526541286961,9780743483568,9780571117420,False
451,Covers_225,Amazon_4470,The Curious Incident of the Dog in the Night-Time (Vintage Contemporaries),The Curious Incident of the Dog in the Night-time,0.8725745238305062,9781400032716,9780099470434,False
452,Covers_3231,Amazon_20818,The Language of Sisters,Sisters,0.7169145954682603,9780451207005,9780545540605,False
453,Covers_8370,Amazon_17441,The List,List of the Lost,0.7915029855260515,9780515121490,9780141982960,False
454,Covers_4720,Amazon_14586,The Dog's Mind: Understanding Your Dog's Behavior,The Dog's Mind,0.7389368051134123,9780876055137,9780720719642,False
455,Covers_49577,Amazon_3620,Emotional Intelligence at Work,Emotional Intelligence 2.0,0.7995513312433653,9780787951986,9780974320625,False
456,Covers_41223,Amazon_21142,Everyday Creative Writing,Creative Writing Book,0.7384742762977405,9780844259000,9781409598787,False
457,Covers_6741,Amazon_7370,Dark,"In a Dark, Dark Wood",0.8151431593653005,9780330376204,9780099598244,False
458,Covers_14445,Amazon_21123,The Sorcerer's Apprentice,The Sorcerer in the North (Ranger's Apprentice Book 5),0.7018324342319908,9780816710683,9780440869054,False
459,Covers_32743,Amazon_7109,Alias Grace : A Novel,Alias Grace,0.9355120356956022,9780385490443,9781860492594,False
460,Covers_27420,Amazon_15313,Ice Prophet,Prophet,0.7646760212151186,9780345307903,9780394404288,False
461,Covers_642,Amazon_14933,How to be good.,How to be H.O.T.,0.8160698533085053,9783426615355,9781624142864,False
462,Covers_21009,Amazon_3628,Pyramid,The Pyramid Principle,0.7111037723177287,9780395214077,9780273710516,False
463,Covers_508,Amazon_4539,Twilight Eyes,Twilight,0.7378631173650977,9780425100653,9781904233657,False
464,Covers_8898,Amazon_16346,Zen and the Art of Motorcycle Maintenance : An Inquiry into Values,Zen And The Art Of Motorcycle Maintenance,0.7254286769463574,9780688002305,9780099598169,False
465,Covers_7586,Amazon_15219,Once Is Not Enough,No Is Not Enough,0.7888108027218992,9780802135452,9780241320884,False
466,Covers_21884,Amazon_17626,Shame,Born In Shame,0.7474739278949013,9781888363692,9780749928919,False
467,Covers_42119,Amazon_6964,The Happy Room,Room,0.7054130184993942,9780842354226,9780330519021,False
468,Covers_3998,Amazon_8003,Tractatus Logico Philosophicus (Routledge Classics),Tractatus Logico-Philosophicus,0.8577497443524116,9780415254083,9780486404455,False
469,Covers_38562,Amazon_7154,The Giraffe,Tears of the Giraffe,0.7563532996256408,9781568580265,9780349116655,False
470,Covers_10607,Amazon_15131,The Works: Selected Poems,Selected Poems,0.7963815788485125,9780563367512,9780871401540,False
471,Covers_40574,Amazon_12009,Mystery House,The House,0.7007398426973103,9780773674486,9781760295462,False
472,Covers_26018,Amazon_1151,Six Easy Pieces : Easy Rawlins Stories,Six Easy Pieces,0.770992251536126,9780743442527,9780465025275,False
473,Covers_33326,Amazon_17783,MIDNIGHT,Midnight's Children,0.7644094265856558,9780671834326,9780099511892,False
474,Covers_49728,Amazon_22190,"Lonely Planet Morocco (Morocco, 5th ed)",Lonely Planet Morocco,0.8456054470902461,9780864427625,9781786570321,False
475,Covers_38542,Amazon_14374,The Eye of the Tiger,The Tiger,0.742860308714019,9780312979393,9780340962589,False
476,Covers_40126,Amazon_21877,GROUP SEX,Group B,0.7756781803416084,9780671643621,9783927458567,False
477,Covers_37872,Amazon_13627,One True Love,True Love,0.8234906571759053,9780380794805,9781590304044,False
478,Covers_1165,Amazon_7118,American Psycho (Vintage Contemporaries),American Psycho,0.7281777299197207,9780679735779,9781447277705,False
479,Covers_8485,Amazon_4901,The Postman,The Jolly Postman,0.7610076513448201,9780786881277,9780316126441,False
480,Covers_1241,Amazon_11135,A Book of Memories,Memories,0.858784557261501,9780140275674,9781449472399,False
481,Covers_6782,Amazon_1792,Deep Secret,Deep,0.7805470663483685,9780765342478,9781781250662,False
482,Covers_21630,Amazon_15628,Research Methods for Social Science: A Practical Introduction,Social Research Methods,0.7474715776716329,9780130404565,9780199689453,False
483,Covers_8430,Amazon_14554,The Natural,Natural History,0.751091130786403,9780374502003,9780140444131,False
484,Covers_3733,Amazon_14394,"Streams to the River, River to the Sea",To the River,0.8077264176507645,9780449702444,9781786891587,False
485,Covers_42009,Amazon_3962,Dead Fish,Fish!,0.7828392199164351,9781857028775,9781444792805,False
486,Covers_48239,Amazon_1032,On Free Choice of the Will,Free Will,0.7265465985481594,9780872201880,9781451683400,False
487,Covers_49590,Amazon_6980,What Do You See?,I See You,0.7209086951818603,9780916119591,9780751554144,False
488,Covers_279,Amazon_13137,The Restaurant at the End of the Universe (Hitchhiker's Trilogy (Paperback)),The Restaurant at the End of the Universe,0.7861368318180599,9780345391810,9780330491211,False
489,Covers_38093,Amazon_17094,The Enduring Years,Enduring Love,0.7289480827562749,9780440124290,9780099481249,False
490,Covers_11680,Amazon_14898,The Loving,The Art of Loving,0.7851690685984034,9780061041761,9781855385054,False
491,Covers_24371,Amazon_4098,Prize the Epic Quest for Oil Money and Pow,"""The Prize: The Epic Quest for Oil, Money and Power """,0.8288114976031944,9780671757052,9781439110126,False
492,Covers_33496,Amazon_21246,A Plague of Angels,Plague,0.7675196764367698,9780553568738,9781405277075,False
493,Covers_23733,Amazon_2758,Image,The Image of the City,0.7244671496601082,9780446951456,9780262620017,False
494,Covers_11366,Amazon_9671,Tender Thoughts (Tender Hearts),Tender,0.836737561737989,9781881830306,9780007248490,False
495,Covers_22646,Amazon_11577,A Documentary History of the United States,A People's History of the United States,0.7111027104614012,9780451624130,9780060838652,False
496,Covers_8256,Amazon_2910,The Flame and the Flower,The Flame,0.719935372894788,9780380005253,9781786893130,False
497,Covers_29947,Amazon_13480,A Charlie Brown Christmas,A Charlie Brown Christmas Snow Globe,0.7242968453038587,9780689846083,9780762446155,False
498,Covers_40515,Amazon_21071,Adventures of Huckleberry Finn (Watermill),The Adventures Of Huckleberry Finn,0.8312742338474032,9780816714643,9780007351039,False
499,Covers_34651,Amazon_13145,Cat Intelligence Test,Test Your Cat,0.7084303674711853,9780207143274,9780002555029,False
