,covers_id,goodreads_id,covers_title,goodreads_title,similarity_score,covers_isbn,goodreads_isbn,is_match
785,Covers_13052,Goodreads_books_16904,"Gary Null's Guide to a Joyful, Healthy Life (Gary Null Natural Health Library)",Strangers on a Bridge: The Case of Colonel Abel and Francis Gary Powers,0.2236844278821579,0786707127,1501118781,False
786,Covers_12967,Goodreads_books_18128,Noodle Words: An Introduction to Chinese and Japanese Characters (Tut L Books),An Introduction To C Programming,0.2852233299712928,0804809488,0697170039,False
787,Covers_45019,Goodreads_books_22213,Biedermann und die Brandstifter,To Die For,0.23124424708502772,3518390457,0345476255,False
788,Covers_46327,Goodreads_books_38423,La vuelta al mundo en 80 dÃ­as (ClÃ¡sicos selecciÃ³n series),La vuelta del ranquel,0.2808893268444047,8484035735,9875664235,False
789,Covers_48703,Goodreads_books_3644,"The Power of 5: Hundreds of 5-Second to 5-Minute Scientific Shortcuts to Ignite Your Energy, Burn Fat, Stop Aging and Revitalize Your Love Life",Ignite,0.29595492916131916,0875962017,0545644755,False
790,Covers_41343,Goodreads_books_33154,"Merriam-Webster's Collegiate Dictionary, 11th Edition",The Lover's Dictionary,0.20609866717673497,0877798079,0374193681,False
791,Covers_15141,Goodreads_books_8514,Summa kaÃ²tica (ColÂ¨lecciÃ³ El Mirall i el temps),Mirall trencat,0.2613670331457258,8472228460,842971944X,False
792,Covers_31567,Goodreads_books_29241,Rockville Pike : A Novel,The Novel,0.2820007736051365,074324477X,0449221431,False
793,Covers_36993,Goodreads_books_8595,"Planeta Humano (Historia, Ciencia Y Sociedad, 299)",Secretos de sociedad,0.2579208322432764,8483072718,8468709980,False
794,Covers_41294,Goodreads_books_24734,Escribo Tu Nombre/I Write Your Name (Plaza &amp; JanÃ©s/literaria),Tu nombre despuÃ©s de la lluvia,0.29426109109949017,8401380448,8426400078,False
795,Covers_41640,Goodreads_books_7130,Schlimme Ehen. Ein Hochzeitsbuch. Die Andere Bibliothek - Erfolgsausgabe,Die Messiasin: Ein Berlin-Roman,0.16893755528210214,3821847107,1519583125,False
796,Covers_32126,Goodreads_books_34446,Man ska inte bara sÃ¤ja't man ska gÃ¶ra't ocksÃ¥: Upplevelser frÃ¥n Freinetklasser (Tema nova),A Man,0.2406276265710658,9129493374,0671252410,False
797,Covers_43712,Goodreads_books_13426,Von Caligari zu Hitler. Eine psychologische Geschichte des deutschen Films.,Hitler,0.2851708206066759,3518280791,0156027542,False
798,Covers_25299,Goodreads_books_33263,Savage Sun  (Outlanders #3) (Outlanders),"I, the Sun",0.29383634387287516,0373638167,0988755092,False
799,Covers_26242,Goodreads_books_23233,Graphical Applications With Tcl and Tk,With,0.23064355429966785,1558514716,1592640508,False
800,Covers_26880,Goodreads_books_27449,"Cam Jansen and the First Day of School Mystery (Cam Jansen Adventure, 22)",The First Adventure,0.2813174110244514,0670035750,1405233869,False
801,Covers_44423,Goodreads_books_1820,Goldmine (Macmillan UK Audio Books),The Books of Magic,0.1768686954307581,0333782623,1563890828,False
802,Covers_32048,Goodreads_books_16694,Frisch gepreÃ?Â?t.,"Max Frisch: ' Stiller', ' Homo Faber' und 'Mein Name sei Gantenbein'.",0.25668370117556766,3548246966,3825215644,False
803,Covers_16032,Goodreads_books_25231,"Longarm and the Talking Spirit (Longarm, 305)",No Talking,0.29007198813748347,0515137162,1416909834,False
804,Covers_18651,Goodreads_books_16103,CÃ³mo mejorar su autoestima,"Oni su ovde, sa nama",0.1835596898407708,8475094880,1481847481,False
805,Covers_48487,Goodreads_books_8669,Through Europe at Four Knots: A Tale of Boating Mayhem and Family Adventure,A Tangle of Knots,0.29235590305457837,0071361375,0399255176,False
806,Covers_43648,Goodreads_books_15848,There's a Spirit in the Kitchen: Recipes and Reflections of a 19Th-Century Ghost : Amy Kitchener Speaks to America,The Kingdom of Matthias: A Story of Sex and Salvation in 19th-Century America,0.2999752579781142,1880090252,0195098358,False
807,Covers_9938,Goodreads_books_30439,"UT, Nr.22, Ein Leben voller Fallgruben",Catch-22,0.24117780495054916,3293200222,0684833395,False
808,Covers_27374,Goodreads_books_36190,Local Flavors: Cooking and Eating from America's Farmers' Markets,Five Flavors of Dumb,0.2608393061249441,0767903498,0803734336,False
809,Covers_9311,Goodreads_books_21303,"UT, Nr.35, Das Unsterblichkeitskraut",The Essential Ellison: A 35-Year Retrospective,0.21465526073302946,3293200354,0962344745,False
810,Covers_30031,Goodreads_books_12608,"The Dream Directory: The Comprehensive Guide to Analysis and Interpretation, With Explanations for More Than 350 Symbols and Theories",Dream More,0.2915958814102617,0762403012,0399162488,False
811,Covers_33129,Goodreads_books_22301,Gedichte die einer schrieb bevor er im 8. Stockwerk aus dem Fenster sprang.,Theo: Antworten aus dem Kinderzimmer,0.17774210587775183,3423125780,3552061401,False
812,Covers_41030,Goodreads_books_9268,"Everyday Cooking With Dr. Dean Ornish: 150 Easy, Low-Fat, High-Flavor Reecipes",Everyday A**holes: Drawings By Dean Blake,0.22931016265762844,0060173149,0992369029,False
813,Covers_27818,Goodreads_books_37750,Verses of the Poets Laureate: From John Dryden to Andrew Motion,The Captain's Verses,0.28763630474594387,0752818597,0811215806,False
814,Covers_16346,Goodreads_books_7800,Wanderground Uk,2001 Cyber Space Odyssey: The Internet In The Uk Election,0.2335468830427467,0704339471,0900432403,False
815,Covers_37194,Goodreads_books_14946,Freud - Para Principiantes 1,Cuentos para pensar,0.25869114672602134,987906500X,9875662070,False
816,Covers_13420,Goodreads_books_11084,"Just Say \No Car Keys\"": And Other Survival Tactics for Parents of Teenagers""",Survival,0.2934961549872896,0452269377,0099439247,False
817,Covers_43251,Goodreads_books_8586,Bing Crosby: A Pocketful of Dreams--The Early Years 1903-1940,Pocketful of Poesies,0.2908382144293687,0316881880,149915366X,False
818,Covers_38687,Goodreads_books_19884,"Creating Multimedia Presentations (Programming Series (Carmel, Ind.).)",The C Programming Language,0.25337962019013366,1565296672,0131103628,False
819,Covers_42679,Goodreads_books_6315,Great Boom Ahead : Your Guide to Personal &amp; Business Profit in the New Era of Prosperity,The Rules of Work: The Unspoken Truth about Getting Ahead in Business,0.2646451474745267,1562827588,0131858386,False
820,Covers_44818,Goodreads_books_7306,Potpourri from Kettle Land: 120 Wooded Glacial Hill Acres Become a Mentor for Country Living,The Mentor,0.29740858633025646,188602846X,1250083540,False
821,Covers_11836,Goodreads_books_29794,Masculinities in Aotearoa/New Zealand,"Pleasures Of The Flesh: Sex & Drugs In Colonial New Zealand, 1840 1915",0.24636926317957497,0864693257,0589015125,False
822,Covers_39129,Goodreads_books_14870,The Gaia Websters,Gaia's Garden: A Guide to Home-scale Permaculture,0.29407910746917065,0451455118,1890132527,False
823,Covers_9491,Goodreads_books_18382,Mausi oder Das Leben ist ungerecht.,Timm Thaler oder Das verkaufte Lachen,0.22258022023998592,3216306194,3789140279,False
824,Covers_31890,Goodreads_books_36634,"Kincaid Bride (Montana Mavericks: Wed In Whitehorn) (Special Edition, 1321)",Montana Sky,0.24320583645752847,0373243219,0425205754,False
825,Covers_11889,Goodreads_books_1945,"Right Man (Gowns Of White) (Harlequin American Romance, 765)",The Last American Man,0.2761882122849484,0373167652,0142002836,False
826,Covers_42470,Goodreads_books_26589,The Best European Travel Tips 1994-1995,Travel Team,0.25960167857402167,0062732676,0142404624,False
827,Covers_35596,Goodreads_books_9682,Erste russische LesestÃ?Â¼cke / Kniga dlja pervogo ctenija.,Die erste Wahrheit,0.19708713081861476,3423092777,3442265762,False
828,Covers_30396,Goodreads_books_10187,Historia econÃ³mica de la casa LÃ³pez Hermanos: TradiciÃ³n y futuro de los vinos de MÃ¡laga (1896-1960) (ColecciÃ³n Alameda),El Arte de La Prudencia: La Tregua de Los Doce Anos En La Europa de Los Pacificadores,0.25896444020528636,8492283114,8487369731,False
829,Covers_47705,Goodreads_books_13276,Washington Homes: Buying Selling and Investing in Seattle and Statewide Real Estate,Die Buying,0.2690167611277011,0912365277,0425242730,False
830,Covers_40627,Goodreads_books_14106,Faites vous-mÃ?Âªme votre malheur,MÃ¡j,0.2911970097122513,2020129418,8020407928,False
831,Covers_43033,Goodreads_books_34832,"Power Reading : The Best, Fastest, Easiest, Most Effective Course on Speedreading and Comprehension Ever Developed!",Ever,0.2334559650439728,0960170618,0061229628,False
832,Covers_46564,Goodreads_books_25411,"Guide to the Colorado Mountains: I-70 Skylines (Milligan, H. Joseph. Peakfinders.)",The Colorado Kid,0.2664501411387735,1565791916,0843955848,False
833,Covers_38086,Goodreads_books_15373,Lettre ouverte aux FranÃ§ais qui se croient le nombril du monde (Collection Lettre ouverte),L'Origine du monde,0.19166111405638603,2226120467,2878271971,False
834,Covers_47615,Goodreads_books_26704,"Zagatsurvey 2004 Top International Hotels, Resorts &amp; Spas (Zagatsurvey : Top International Hotels, Resorts &amp; Spas, 2004)",Top Secret,0.2344891710376304,1570066043,0316303631,False
835,Covers_34783,Goodreads_books_32002,The Untouchables,The War of the End of the World,0.07529397754934512,0804101612,0571139612,False
836,Covers_17612,Goodreads_books_32002,The Ernie Kovacs Phile,The War of the End of the World,0.045581618643426976,0671642669,0571139612,False
837,Covers_9139,Goodreads_books_15548,Los Extraterrestres - 4,Los enamoramientos,0.27898219135389934,8440668724,8420407135,False
838,Covers_31362,Goodreads_books_21842,Lodge Presents Chef John Folse's Cast Iron Cooking,Like a Velvet Glove Cast in Iron,0.2882538467038239,0962515256,1560971169,False
839,Covers_29464,Goodreads_books_26515,Orp Goes to the Hoop (An Avon Camelot Book),The Camelot Code,0.2935889054956453,0380718294,0751550914,False
840,Covers_39839,Goodreads_books_35401,DÃ?Â©sagrÃ?Â©gÃ?Â©(e),DÃ©sirÃ©e,0.27604101567400774,2266113917,8493388335,False
841,Covers_27734,Goodreads_books_22044,1 Mans Homestead (Illus),Arctic Homestead: The True Story of One Family's Survival and Courage in the Alaskan Wilds,0.21767814005969408,0937708232,0312283792,False
842,Covers_49620,Goodreads_books_17891,Orthe (Gollancz SF S.),In Other Worlds: SF and the Human Imagination,0.27761364281037015,0575072873,1844087557,False
843,Covers_36812,Goodreads_books_3912,How Fletcher Was Hatched!,What I Was,0.29967429907310933,1892657007,0670018449,False
844,Covers_15304,Goodreads_books_15976,"Carlisle's Hope (Carlisle Chronicles, No 1)",Hope,0.27877800847361817,0553254677,148276573X,False
845,Covers_23248,Goodreads_books_22213,Die Heirat und andere KomÃ?Â¶dien.,To Die For,0.17791528925792371,3596151821,0345476255,False
846,Covers_15512,Goodreads_books_7649,"Der kleine Unterschied und seine groÃ?Â?en Folgen. Frauen Ã?Â¼ber sich, Beginn einer Befreiung.",Die Kleider der Frauen,0.19730156686886527,3596154464,3746635675,False
847,Covers_40297,Goodreads_books_21629,Made in Japan: Akio Morita and Sony,Made in America,0.28912404709219136,0451151712,0001048082,False
848,Covers_42471,Goodreads_books_33943,So bleibt meine Katze gesund,So B. It,0.24220012887625555,3774216673,0064410471,False
849,Covers_18418,Goodreads_books_18705,Das Riff der roten Haie. Roman.,Das Gold der Maori,0.22906150795446759,3404120027,3785760248,False
850,Covers_26745,Goodreads_books_3068,Der Fuehrer,Der Glanz der Dunkelheit,0.2786626177894906,0897603966,3846600601,False
851,Covers_42133,Goodreads_books_19479,Structured Assembler Language for IBM Microcomputers,Structured Computer Organization,0.27401015724663,015584072X,0130959901,False
852,Covers_38325,Goodreads_books_9823,Die Allendes. Mit brennender Geduld fÃ?Â¼r eine bessere Welt.,Die Verwandlung der Welt: Eine Geschichte des 19. Jahrhunderts,0.22972834394294184,3593367750,3406582834,False
853,Covers_20949,Goodreads_books_21944,"White Water (Shands, Linda, Wakara of Eagle Lodge, 3.)",Eagle Day,0.26190506076818015,0800757726,0340956496,False
854,Covers_11030,Goodreads_books_14815,Unter dem Zwillingsstern. Sonderausgabe.,Sommer unter schwarzen FlÃ¼geln,0.2235927992905239,3442449367,3789142972,False
855,Covers_26996,Goodreads_books_20380,Elogio dell'imperfezione (Saggi rossi),Il mondo a piedi: Elogio della marcia,0.20612378659490427,8811593905,8807817608,False
856,Covers_20523,Goodreads_books_16802,Tout doit disparaÃ?Â®tre,Ce que le jour doit Ã  la nuit,0.2507316282624847,2070426904,2260017584,False
857,Covers_22014,Goodreads_books_14593,'Eine gute Frau hat keinen Kopf'. EuropÃ?Â¤ische SprichwÃ?Â¶rter Ã?Â¼ber Frauen.,Ãducation europÃ©enne,0.17561641415715273,3423305215,2070362035,False
858,Covers_11877,Goodreads_books_15520,LA Sentencia (Ficcionario),La torre y la isla,0.20620934316738346,846661043X,8466752161,False
859,Covers_39222,Goodreads_books_19676,Die Inkas. 4 Cassetten. Prinzessin der Sonne.,Mit dem Gesicht zur Sonne,0.20259288025118663,3455302610,3849501647,False
860,Covers_14262,Goodreads_books_19093,Las DOS Muertes De Gardel (Ficcionario),Las dos caras del Playboy,0.2944424298663888,8466601090,8434887967,False
861,Covers_35466,Goodreads_books_28199,La Carta Esferica / The Nautical Chart (Spanish edition),The Rhesus Chart,0.28479960006318594,8420441708,0356502538,False
862,Covers_14283,Goodreads_books_21988,Making Birdhouses &amp; Feeders,Home-Making,0.27960815643252246,0806962445,1929241356,False
863,Covers_26836,Goodreads_books_8083,Careers for Nonconformists,The Teen Vogue Handbook: An Insider's Guide to Careers in Fashion,0.24899935179058416,0965250059,1595142614,False
864,Covers_43550,Goodreads_books_32002,The Hawks of Fellheath (Magicquest),The War of the End of the World,0.095415649742253,0441319068,0571139612,False
865,Covers_11725,Goodreads_books_19006,"Problem-Oriented Policing: Crime-Specific Problems, Critical Issues, and Making Pop Work",Pop,0.27410789991487733,1878734601,0061742287,False
866,Covers_39108,Goodreads_books_10026,Coq Au Vin,Le FlÃ©au 1/3,0.2770887334485108,0892966785,2277233110,False
867,Covers_26280,Goodreads_books_15520,LA Metamorfosis (Intemporales),La torre y la isla,0.2039682260829872,9500362406,8466752161,False
868,Covers_34407,Goodreads_books_23672,Aprende Fotografia/Learn Photography,How Children Learn,0.2777982198240384,8423108562,0201484048,False
869,Covers_35234,Goodreads_books_3878,Wer Asche hÃ?Â¼tet. Giudice Benzonis erster Fall.,The Fall,0.2258739989388411,3548603394,0061558222,False
870,Covers_15423,Goodreads_books_15520,LA Natividad,La torre y la isla,0.27018849668820444,0152001840,8466752161,False
871,Covers_31759,Goodreads_books_15936,"Hasty Death : An Edwardian Murder Mystery (Chesney, Marion)",Death,0.23075889538625988,0312304536,1401235484,False
872,Covers_39163,Goodreads_books_19912,Sherman's Lagoon 1991 to 2001: Greatest Hits and Near Misses,The Blue Lagoon a Romance,0.2706647312490707,0740726765,1438504233,False
873,Covers_9693,Goodreads_books_26399,Cisco CCNA Exam #640-507 Certification Guide (With CD-ROM),Final Exam,0.23485355044894332,0735709718,0590432915,False
874,Covers_11204,Goodreads_books_6704,"Ich, Prinzessin Viola: Ein altes Haus und seine Besetzer",Die Bibel: EinheitsÃ¼bersetzung: Altes und Neues Testament,0.23022777281139878,3746670144,3451280000,False
875,Covers_45992,Goodreads_books_6798,DEVELOP YOUR PSYCHIC ABILITIES,Always by Your Side: True stories from the life of a psychic medium,0.26830960701165296,067170138X,1493560573,False
876,Covers_10003,Goodreads_books_11191,Nuevas Aventuras de Un Mifense- B.V.N. - 55,Las Aventuras De Tom Sawyer,0.2995145601504504,8434827123,1603400931,False
877,Covers_41943,Goodreads_books_21988,"Making Mead: A Complete Guide to the Making of Sweet &amp; Dry Mead, Melomel, Metheglin, Hippocras, Pyment &amp; Cyser",Home-Making,0.2556025290499483,0961907282,1929241356,False
878,Covers_44342,Goodreads_books_26931,I mari del Sud (Ingrandimenti),Return to Del,0.21752484559968005,880435268X,0439253306,False
879,Covers_17329,Goodreads_books_22368,Gastmahl auf Gomera.,Iphigenie auf Tauris,0.22987644680709582,3442443717,3150000831,False
880,Covers_18224,Goodreads_books_21922,"Country inns and back roads, Continental Europe: Including some castles, pensions, country houses, chateaux, farmhouses, palaces, traditional inns, chalets, villas, and small hotels (Berkshire Traveller series)",In Country,0.24480139367653292,0060961473,0060835176,False
881,Covers_24871,Goodreads_books_20763,Pero Que Chicas Tan Malas!,The Thousand-Dollar Tan Line,0.25995207563591344,8434861836,0804170703,False
882,Covers_43311,Goodreads_books_21644,Sieben Rosen im Atlantik: Ein Roman von den Kanarischen Inseln (KiWi),Angel's Den,0.19088075526708795,3462028073,0805448144,False
883,Covers_28906,Goodreads_books_3200,Working Vice: The Gritty True Story of Lt. Lucie J. Duvall,Vice: New and Selected Poems,0.25046301130189985,0060166797,0393320189,False
884,Covers_9241,Goodreads_books_10563,Carnations and Pinks,Days and Nights of Love and War,0.08257416062091387,1552975541,1583670238,False
885,Covers_29735,Goodreads_books_20592,The Real Truth About Women and AIDS: How to Eliminate the Risks Without Giving Up Love and Sex,The Season of Risks,0.2958652957136302,0671657437,1439183422,False
886,Covers_29855,Goodreads_books_12956,Die Einsamkeit des Labyrinths. Betrachtungen und GesprÃ?Â¤che.,Vom Ende der Einsamkeit,0.2508357169333685,3499223090,3257069588,False
887,Covers_39338,Goodreads_books_22252,Dateline Soweto: Travels With Black South African Reporters,Travels With Myself,0.27744963099255227,006091601X,1447805828,False
888,Covers_41024,Goodreads_books_22563,Lafcadio Hearn: Japan's Great Interpreter : A New Anthology of His Writings : 1894-1904,A History of Japan,0.2513880429609908,1873410026,080482097X,False
889,Covers_14449,Goodreads_books_26722,Herbstmilch. Lebenserinnerungen einer BÃ?Â¤uerin.,La DÃ©bÃ¢cle,0.2003857624641356,3492207405,0192822896,False
890,Covers_37922,Goodreads_books_16526,Nackt unter WÃ?Â¶lfen.,Das Labyrinth der WÃ¶rter,0.2152784054005839,3746614201,3455402542,False
891,Covers_41307,Goodreads_books_123,"Have Baby, Need Beau (The Hartwell Hope Chests) (Harlequin American Romance, No 872)",Need,0.2658852677391218,0373168721,1612130976,False
892,Covers_26091,Goodreads_books_28447,Viel Larmen Um Nichts,Nichts als Gespenster,0.2719318458646978,315000098X,310033180X,False
893,Covers_3453,Goodreads_books_5610,The Bread Builders: Hearth Loaves and Masonry Ovens,The Cricket on the Hearth,0.2683431872651274,1890132055,0809500418,False
894,Covers_9543,Goodreads_books_12737,Eine Richtige Ehe,Lob der Disziplin. Eine Streitschrift,0.16702886273889583,3423106123,3548369308,False
895,Covers_24383,Goodreads_books_9628,The Recollected Heart: A Monastic Retreat With Philip Zaleski,Philip and the Others,0.2624625598695162,0060697814,080711376X,False
896,Covers_44040,Goodreads_books_17633,"Using Calligraphy: A Workbook of Alphabets, Projects, and Techniques",Problem Solving Using C: Structured Programing Techniques,0.24436853724194074,0020819706,007013765X,False
897,Covers_27510,Goodreads_books_1015,Variation on a Theme,"Mr. Fitzwilliam Darcy, The Last Man in the World: A Pride and Prejudice Variation",0.28631504560132504,006104234X,140222947X,False
898,Covers_25470,Goodreads_books_20870,Thoroughbred #03 Wonder's First Race (Thoroughbred),The Wonder,0.2887017935228501,0061060828,0316393878,False
899,Covers_22024,Goodreads_books_27173,Lang geleden: Verhalen,Lang Lang: Wo Yong Gang Qin Gai Bian Shi Jie = Journey Of A Thousand Miles:  My Story,0.28658207063634267,9025402798,9573264005,False
900,Covers_20194,Goodreads_books_27173,For Auld Lang Syne (American Romance No 420),Lang Lang: Wo Yong Gang Qin Gai Bian Shi Jie = Journey Of A Thousand Miles:  My Story,0.22066652279669496,0373164203,9573264005,False
901,Covers_43580,Goodreads_books_29823,Dinosaur!: The Definitive Account of the 'Terrible Lizards'- From Their First Days on Earth to Their Disappearance 65 Million Years Ago (Macmillan Reference Books.),The Disappearance,0.2734200138479368,0028604342,0393047768,False
902,Covers_10855,Goodreads_books_29152,Dreizehn Geschichten von SchÃ?Â¤tzen und ihren HÃ?Â¼tern. ( Ab 10 J.).,10-10-10: A Life-Transforming Idea,0.18923578942961894,3570261247,1416591826,False
903,Covers_12758,Goodreads_books_25477,Futility: A novel on Russian themes (Penguin modern classics),Russian Fairy Tales,0.27186812003084804,0140003916,0394730909,False
904,Covers_45731,Goodreads_books_31936,Firebase Florida (Executioner/Mack Bolan 153),The Executioner's Song,0.2892225656984604,0373611536,0375700811,False
905,Covers_40986,Goodreads_books_22320,Modeling Our World: The Esri Guide to Geodatabase Design,The Dark Design,0.27181427934390207,1879102625,0345419693,False
906,Covers_35219,Goodreads_books_15520,Divorcio a la francesa,La torre y la isla,0.20083790263693865,8420466557,8466752161,False
907,Covers_28450,Goodreads_books_27247,"The Disciplined Mind: Beyond Facts and Standardized Tests, the K-12 Education That Every Child Deserves",The Facts,0.2926867533048343,0140296247,0679749055,False
908,Covers_4166,Goodreads_books_18209,The Highly Sensitive Child: Helping Our Children Thrive When the World Overwhelms Them,Them,0.27453928176622583,0767908724,0345484401,False
909,Covers_46296,Goodreads_books_24420,"Truely Tasteless Jokes, 2",God Jokes-The Art of Mati Klarwein,0.2062420193181204,0345311566,0517526476,False
910,Covers_40595,Goodreads_books_11208,329 Tage: Innenansichten der Einigung,Die hellen Tage,0.2688532599820319,3886804240,3100052226,False
911,Covers_12265,Goodreads_books_9682,Wer wird RevolutionÃ?Â¤r? Das erste Quiz fÃ?Â¼r rote Socken.,Die erste Wahrheit,0.20779546438407417,3821848332,3442265762,False
912,Covers_26668,Goodreads_books_15520,La barbarie Ã?Â  visage humain,La torre y la isla,0.1669326284668266,2253037400,8466752161,False
913,Covers_19810,Goodreads_books_16427,Emily Bronte and Beethoven: Romantic Equilibrium in Fiction and Music,Emily and Einstein,0.2874784406113272,0820308137,0312382189,False
914,Covers_33457,Goodreads_books_32002,"Epictetus : Enchiridion, The",The War of the End of the World,0.0545314524470381,0023546409,0571139612,False
915,Covers_12515,Goodreads_books_1258,Digimon Digital Monsters: Return to Infinity Mountain (Digimon Deluxe Novels),Infinity,0.27887642738328994,006107196X,1906427666,False
916,Covers_40128,Goodreads_books_27859,"Cladistics: A Practical Course in Systematics (Systematics Association Publications, Vol. 10)",The Association,0.286583836349853,0198577672,0451204123,False
917,Covers_23879,Goodreads_books_28981,Werkbuch Frieden: Christliche Stellungnahmen zum Thema Frieden : eine Dokumentation (ABCteam),Als die Welt zum Stillstand kam,0.09215036504098971,3417128544,3407811209,False
918,Covers_34295,Goodreads_books_27032,Gnosis: An Esoteric Tradition of Mystical Visions and Unions (Suny Series in Western Esoteric Traditions),Visions,0.2376106545459727,0791416208,1481448501,False
919,Covers_30907,Goodreads_books_31818,Traditional Kobujutsu,"The Road Less Traveled: A New Psychology of Love, Traditional Values and Spiritual Growth",0.20996357306681757,0713643811,0671250671,False
920,Covers_13020,Goodreads_books_6253,BASIC for students using the IBM PC,"Law School Confidential: A Complete Guide to the Law School Experience: By Students, for Students",0.2741289742314028,0201079658,0312318812,False
921,Covers_29862,Goodreads_books_37827,501 French Verbs: Fully Conjugated in All the Tenses in a New Easy-To-Learn Format Alphabetically Arranged,Arranged,0.29205302836340935,0812092813,0062115391,False
922,Covers_17555,Goodreads_books_18253,"Leise TrÃ?Â¤nen, starkes Herz. Aus hÃ?Â¶chster Gefahr kann sie nur ihre Liebe retten.",Die TrÃ¤nen der Maori-GÃ¶ttin,0.20198161892860872,3453168151,3785760582,False
923,Covers_9489,Goodreads_books_19423,"Rescued buildings: The art of living in former schoolhouses, skating rinks, fire stations, churches, barns, summer camps, and cabooses",Rescued,0.2695297877240144,0884961109,0764202006,False
924,Covers_45537,Goodreads_books_26963,Sizes (Kiddy Big Books),The Big Love,0.2773759280174043,079245197X,0316010782,False
925,Covers_48201,Goodreads_books_24228,A Story As Sharp As a Knife: The Classical Haida Mythtellers and Their World (Masterworks of the Classical Haida Mythtellers),As Old As Time,0.24262037633300995,0803261799,1474844677,False
926,Covers_28365,Goodreads_books_6146,"David Brinkley: 11 Presidents, 4 Wars, 22 Political Conventions, 1 Moon Landing, 3 Assassinations, 2,000 Weeks of News and Other Stuff on Television",Landing,0.26157415417750424,067940693X,0151012970,False
927,Covers_16743,Goodreads_books_16539,L'invention du racisme: AntiquitÃ© et Moyen Age,The Invention of Love,0.2999698565295147,2213011176,0802135811,False
928,Covers_12102,Goodreads_books_32002,The Convivial Codfish,The War of the End of the World,0.05360852681403627,0743474937,0571139612,False
929,Covers_38709,Goodreads_books_27551,The write stuff: A style manual for effective business writing (Communication series),Writing,0.2988127471162241,1558520376,1571290532,False
930,Covers_47111,Goodreads_books_1813,Jobsmarts for Twentysomethings,I For You,0.1629353260371997,067943531X,9797805549,False
931,Covers_21094,Goodreads_books_31036,Linda McCartney's Sixties : Portrait of an Era,The Portrait of a Lady,0.2898643845559172,0821219596,0141439637,False
932,Covers_38509,Goodreads_books_34959,Grinning in His Mashed Potatoes,In His Steps,0.23779737931431527,0425169820,1557488150,False
933,Covers_49464,Goodreads_books_3770,A Manual of Historic Ornament (Dover Pictorial Archive Series),War of the Ancients Archive,0.29678044262701603,0486421481,1416552030,False
934,Covers_31988,Goodreads_books_28435,Der Zimmerspringbrunnen. Ein Heimatroman.,Die Farben der Wirklichkeit: Ein MÃ¤rchenbuch,0.2018075115701098,3442720702,3922028071,False
935,Covers_18313,Goodreads_books_23233,Networking with Microsoft TCP/IP Certified Administrator's Resource Edition,With,0.18012408742380356,156205791X,1592640508,False
936,Covers_39127,Goodreads_books_10966,Pokemon : The Electric Tale Of Pikachu! (Pokemon),Electric Universe,0.2797854840575559,1569313784,0349117667,False
937,Covers_11352,Goodreads_books_3068,Der Maler.,Der Glanz der Dunkelheit,0.2786626177894906,3492230849,3846600601,False
938,Covers_32283,Goodreads_books_34009,Arbeitsbuch Betriebswirtschaftslehre. Praxisorientiert fÃ?Â¤cherÃ?Â¼bergreifend. (Lernmaterialien),Auto-da-FÃ©,0.1433552783161666,3808572612,0374518793,False
939,Covers_31688,Goodreads_books_22346,"Dinosaur Memories: Dino-trekking for Beasts of Thunder, Fantastic Saurians, 'Paleo-people,' 'Dinosaurabilia,' and other 'Prehistoria'",People of the Thunder,0.2979721616176705,0595229883,0765314398,False
940,Covers_22267,Goodreads_books_16428,Cyndy Szekeres' Hugs (Golden Board Book),Board Resolution,0.219732181616348,0307061086,1419925776,False
941,Covers_42457,Goodreads_books_25904,"Was man Liebe nennt. Zuneigung, Freundschaft, Eros, Agape.",AgapÄ Agape,0.28157860818662395,3765532665,0142437638,False
942,Covers_30590,Goodreads_books_18596,Clinical Handbook of Marital Therapy,Peripheral Neuropathies in Clinical Practice,0.25642141571329735,0898620678,0195183266,False
943,Covers_11612,Goodreads_books_32002,The Antipope,The War of the End of the World,0.07529397754934512,055213841X,0571139612,False
944,Covers_31868,Goodreads_books_26918,La Maison du chat-qui-pelote et autres ScÃ?Â¨nes de la vie privÃ?Â©e,"La SorciÃ¨re de la Rue Mouffetard, et Autres Contes de la Rue Broca",0.29723131736992864,2070374416,2070513300,False
945,Covers_34405,Goodreads_books_32536,Just and Unjust Wars: A Moral Argument With Historical Illustrations (Basic Books Classics),Last Argument of Kings,0.2604124534234816,0465037054,0575077905,False
946,Covers_17220,Goodreads_books_32573,Cuando Digo Magdalena (Biblioteca del sur),Big Sur,0.293925767123167,9507422374,0140168125,False
947,Covers_22323,Goodreads_books_31907,"MCSE: NT Server 4 Study Guide, 2nd ed.",Magic Study,0.2622584432425015,0782122221,0373802498,False
948,Covers_14393,Goodreads_books_29152,"WahnsinnsWissen. Hochspannend, die ElektrizitÃ?Â¤t. ( Ab 10 J.).",10-10-10: A Life-Transforming Idea,0.25474878039082993,378554040X,1416591826,False
949,Covers_44739,Goodreads_books_15520,"Defensa, La",La torre y la isla,0.27018849668820444,848130073X,8466752161,False
950,Covers_37444,Goodreads_books_10563,Clicks and Mortar,Days and Nights of Love and War,0.08396324789613403,0787952737,1583670238,False
951,Covers_23454,Goodreads_books_17898,"Kings and Vikings: Scandinavia and Europe, AD 700-1100",Europe and the Faith,0.27993724780458096,156619539X,089555464X,False
