,amazon_id,goodreads_id,amazon_title,goodreads_title,similarity_score,amazon_isbn,goodreads_isbn,is_match
751,Amazon_975,Goodreads_books_29542,Kaplan and Sadock's Synopsis of Psychiatry,"Steps to an Ecology of Mind: Collected Essays in Anthropology, Psychiatry, Evolution, and Epistemology",0.18713324601639197,9781609139711,9780226039053,False
752,Amazon_679,Goodreads_books_7421,Contextual Schema Therapy,Cupping Therapy Encyclopedia: New Edition,0.1990358245124448,9781684030958,9781986200486,False
753,Amazon_9531,Goodreads_books_18641,Appetites: A Cookbook,Ottolenghi: The Cookbook,0.29520156009512954,9781408883839,9780091922344,False
754,Amazon_18419,Goodreads_books_23575,Lonely Planet Trekking in the Nepal Himalaya,Planet X,0.29401033237052626,9781741792720,9781419953859,False
755,Amazon_6230,Goodreads_books_11546,20 to Knit: Knitted Bears,Goldilocks And The Three Bears,0.2975984839811126,9781844484829,9780721415581,False
756,Amazon_639,Goodreads_books_3557,Get into Medical School - 700 BMAT Practice Questions,Five Get Into Trouble,0.28744366713841574,9781905812196,9780340796221,False
757,Amazon_6428,Goodreads_books_22202,A to Z of Crochet,To Darkness and to Death,0.25623751395356487,9781564779984,9780312988876,False
758,Amazon_12958,Goodreads_books_25325,52 Things to Learn on the Loo,52 Pickup,0.2999351523875942,9781849537841,9780753819623,False
759,Amazon_19559,Goodreads_books_33204,Moleskine Soft Cover Pocket Ruled Reporter Notebook,The Soft Machine,0.2971433297931026,9788862934664,9780802133298,False
760,Amazon_16173,Goodreads_books_35053,Llewellyn's Complete Formulary of Magical Oils,It's a Magical World,0.28816206008414263,9780738727516,9780836221367,False
761,Amazon_399,Goodreads_books_26694,Drugs in Anaesthesia and Intensive Care,Not That I Care,0.26868928541606546,9780198768814,9780439087636,False
762,Amazon_21451,Goodreads_books_24808,Junkers Ju88: Volume 1,"Heaven!!, Volume 1",0.21220078009884358,9781906537425,9781598168167,False
763,Amazon_19634,Goodreads_books_33204,"Moleskine 2020 Weekly Planner, 12m, Pocket, Black, Soft Cover (3.5 X 5.5)",The Soft Machine,0.2552078801265707,8058647628912,9780802133298,False
764,Amazon_19552,Goodreads_books_35143,Claude Monet: Coloring Book,Ain't No Grave: The Life and Legacy of Brother Claude Ely,0.26287615132653974,9783791337135,9780981734224,False
765,Amazon_20137,Goodreads_books_25514,Leading and Managing a Differentiated Classroom,Managing People In The Hospitality Industry,0.24036627780849687,9781416610748,9780582319295,False
766,Amazon_21723,Goodreads_books_35442,British Secret Projects 3: Fighters 1935-1950,The Fish the Fighters and the Song-Girl,0.29238248222976976,9781910809174,9780985166823,False
767,Amazon_19849,Goodreads_books_15043,Mindsets in the Classroom,"The English Teacher's Companion: A Complete Guide to Classroom, Curriculum, and the Profession",0.23417340648834123,9781618210814,9780325005386,False
768,Amazon_8492,Goodreads_books_36820,Schritte International neu,Monster Hunter International,0.29069473617191244,9783193010827,9780741444561,False
769,Amazon_21825,Goodreads_books_35228,Mercedes-Benz E-class Petrol Workshop Manual W210 & W211 Series 2000-2006 Owners Edition,Class A,0.24736512694002874,9781855209619,9780340881545,False
770,Amazon_20382,Goodreads_books_26788,Machinery's Handbook,The Dead Wife's Handbook,0.2840350742506032,9780831130916,9780718178147,False
771,Amazon_7938,Goodreads_books_17755,Advanced Grammar in Use Book with Answers and Interactive eBook,Dear John: Letters From a Fan in New York City: An Interactive Book,0.24113196527028533,9781107539303,9780972125604,False
772,Amazon_22043,Goodreads_books_5678,"Everyday Modifications for Your MGB, GT and GTV8",Everyday Life,0.27494176871389825,9781847978103,9781605940366,False
773,Amazon_518,Goodreads_books_18753,"Mindfulness-Based Cognitive Therapy for Depression, Second Edition",Strategy (Second Revised Edition),0.2605715592351204,9781462507504,9780451060662,False
774,Amazon_21914,Goodreads_books_3375,How to Rebuild the Small-Block Mopar,Small World,0.2929272957177144,9781613250587,9780140244861,False
775,Amazon_8910,Goodreads_books_33794,Why Beethoven Threw the Stew,The River Why,0.2350825479033051,9780571206162,9780553344868,False
776,Amazon_10539,Goodreads_books_23063,Junji Ito's Cat Diary: Yon & Mu,Cat,0.2922926243407486,9781632361974,9780099446774,False
777,Amazon_6033,Goodreads_books_9050,"Guerrilla Marketing for Social Media: 100+ Weapons to Grow Your Online Influence, Attract Customers, and Drive Profits",Drive,0.26123158257115814,9781599183831,9781978098756,False
778,Amazon_20365,Goodreads_books_34087,"Making Cheese, Butter and Yogurt: Storey's Country Wisdom Bulletin A.283",The Butter Battle Book,0.28451999039448295,9781580178792,9780394865805,False
779,Amazon_12226,Goodreads_books_9981,Gardening at Longmeadow,The World at Night,0.20757978796398832,9781849903783,9780375758584,False
780,Amazon_14119,Goodreads_books_32002,The Mindful Athlete,The War of the End of the World,0.06473360472456259,9781941529256,9780571139613,False
781,Amazon_21816,Goodreads_books_34570,"Triumph Spitfire Mk.1, 2, 3, 4 & 1500 1962-81 Owner's Workshop Manual",Dark Triumph,0.23736787473060353,9781850100225,9780547628387,False
782,Amazon_21887,Goodreads_books_3692,Triumph 675 Daytona (06 - 12) & Street Triple (07 - 16),Triple Zero,0.28227343536796956,9780857339249,9780345490094,False
783,Amazon_16119,Goodreads_books_32002,The Italians,The War of the End of the World,0.07875504406014952,9780241957622,9780571139613,False
784,Amazon_16081,Goodreads_books_7259,Essential Songwriter's Rhyming Dictionary,The Essential Tao,0.2519289606419089,9780882847290,9780641535413,False
785,Amazon_12348,Goodreads_books_16352,Ashtanga Yoga - The Intermediate Series,Light on Yoga,0.2913104593290499,9781577316695,9780805210316,False
786,Amazon_22564,Goodreads_books_26589,DK Eyewitness Travel Guide Italy,Travel Team,0.2905840552247964,9780241311820,9780142404621,False
787,Amazon_9984,Goodreads_books_3628,"Cupcakes and Cashmere:A Guide for Defining Your Style, Reinventin",It's Raining Cupcakes,0.24206321993827218,9781419702105,9781416990840,False
788,Amazon_5793,Goodreads_books_15981,Adobe InDesign CS5 Classroom in a Book,The Adobe Photoshop CS4 Book for Digital Photographers,0.22659801744384744,9780321701794,9780321580092,False
789,Amazon_19702,Goodreads_books_33204,"Moleskine Notebook, Large, Dotted, Myrtle Green, Soft Cover (5 X 8.25)",The Soft Machine,0.2519714313210591,8053853600042,9780802133298,False
790,Amazon_19093,Goodreads_books_11171,Tai Chi Chuan Classical Yang Style,"Chi's Sweet Home, Volume 1",0.25275489894633274,9781594392009,9781934287811,False
791,Amazon_15983,Goodreads_books_13377,QI: Advanced Banter,Advanced Magick for Beginners,0.26508946806725936,9780571323883,9781904658412,False
792,Amazon_6098,Goodreads_books_8608,OCP: Oracle Certified Professional Java SE 8 Programmer II Study Guide,The History of Java,0.27203159778286645,9781119067900,9789791680998,False
793,Amazon_6938,Goodreads_books_36992,Mini Pom-Pom Pets,Mini Shopaholic,0.20986222884895867,9780545703192,9780385342049,False
794,Amazon_20078,Goodreads_books_2684,The Highly Engaged Classroom,Highly Illogical Behavior,0.28393670298195806,9780982259245,9780525428183,False
795,Amazon_12758,Goodreads_books_1603,Facial Fitness,"Kissing Annabel: Love, Ghosts, and Facial Hair; A Place Like This",0.29848054430708276,9781402780462,9781416982876,False
796,Amazon_169,Goodreads_books_26564,BSAVA Textbook of Veterinary Nursing,Mothering Your Nursing Toddler,0.25572176168778105,9781905319268,9780912500126,False
797,Amazon_7961,Goodreads_books_32706,Essential Grammar in Use with Answers and Interactive eBook,Use of Weapons,0.24658272514015406,9781107480537,9781857231359,False
798,Amazon_5784,Goodreads_books_13216,Layout Workbook,Changes That Heal: Workbook,0.2666464532427591,9781592533527,25986606336,False
799,Amazon_21661,Goodreads_books_17743,How to Rebuild Your Nissan & Datsun Ohc Engine,The Difference Engine,0.25674448317192866,9781931128032,9780553294613,False
800,Amazon_5717,Goodreads_books_15981,Adobe Illustrator CC Classroom in a Book,The Adobe Photoshop CS4 Book for Digital Photographers,0.23458420931800533,9780135262160,9780321580092,False
801,Amazon_20642,Goodreads_books_10221,Flightpath: Aviation English for Pilots and ATCOs Student's Book with Audio CDs (3) and DVD,Is Elvis Alive? Book and Audio Cassette,0.18606146078258806,9780521178716,9780944276310,False
802,Amazon_21558,Goodreads_books_18190,How to Rebuild and Modify Ford C4 and C6 Automatic Transmissions,Ford County,0.20411904197987002,9781934709825,9780385532457,False
803,Amazon_6564,Goodreads_books_11930,Tuttle Learning Chinese Characters: Volume 1,Chinese Whispers,0.2998059708739385,9780804838160,9780755343720,False
804,Amazon_6934,Goodreads_books_17267,20 to Stitch: Jelly Roll Scraps,A Stitch on Time,0.29064428359209843,9781844489466,9781619223639,False
805,Amazon_6171,Goodreads_books_34091,Official (ISC)2 Guide to the CISSP CBK,The Twilight Saga: The Official Illustrated Guide,0.2751998017393,9781482262759,9780316043120,False
806,Amazon_16766,Goodreads_books_9291,Age of Opportunity: A Biblical Guide to Parenting Teens,"Growing Up Again: Parenting Ourselves, Parenting Our Children",0.27251145807061705,9780875526058,9780894865664,False
807,Amazon_22081,Goodreads_books_748,Compilation IH43 IH51 & IH47,The History of the QurÊ¾anic Text from Revelation to Compilation: A Comparative Study with the Old and New Testaments,0.1528159408350565,9780872883611,9781872531656,False
808,Amazon_19650,Goodreads_books_36992,Cath Kidston Mini Notes,Mini Shopaholic,0.2871930409036359,9781452102627,9780385342049,False
809,Amazon_6664,Goodreads_books_32002,The Sweetapolita Bakebook,The War of the End of the World,0.05611334090284497,9780770435318,9780571139613,False
810,Amazon_8255,Goodreads_books_9016,Complete Italian Beginner to Intermediate Book and Audio Course,The Italian Party,0.2782670753901288,9781444177343,9781250147837,False
811,Amazon_8046,Goodreads_books_8096,BUONGIORNO ITALIA! Audio CD's (NEW EDITION),The New Life,0.19773679030065122,9780563519461,9780571193783,False
812,Amazon_8194,Goodreads_books_10263,The Negative Trait Thesaurus,"Sayonara, Zetsubou-Sensei: The Power of Negative Thinking Volume 2",0.2570204398488115,9780989772501,9780345510235,False
813,Amazon_5644,Goodreads_books_7785,In The Plex,In the Dark,0.21798246283560488,9781416596585,9780843949162,False
814,Amazon_18858,Goodreads_books_9981,At the Pond,The World at Night,0.2838085122242641,9781911547396,9780375758584,False
815,Amazon_7259,Goodreads_books_32002,The Scholar,The War of the End of the World,0.07875504406014952,9780751569346,9780571139613,False
816,Amazon_3768,Goodreads_books_12960,The Power of Full Engagement: Managing Energy Not Time is the key to High Perform and Personal Renewal,The Key,0.2711543690550821,9780743226752,9781472248855,False
817,Amazon_971,Goodreads_books_21483,The Neurobiology of Attachment-Focused Therapy,"Neurobiology of âWe,â The: How Relationships, the Mind, and the Brain Interact to Shape Who We Are",0.24059769122040564,9780393711042,9781591799498,False
818,Amazon_5308,Goodreads_books_6557,Designing Data-Intensive Applications,Architects' Data,0.27396761727750835,9781449373320,9780632057719,False
819,Amazon_21526,Goodreads_books_12313,Designing And Tuning High-Performance Fuel Injection Systems,The Happiness Advantage: The Seven Principles of Positive Psychology That Fuel Success and Performance at Work,0.2661184084218828,9781932494907,9780307591562,False
820,Amazon_21820,Goodreads_books_32002,The Kaiser's Battlefleet,The War of the End of the World,0.05611334090284497,9781848322295,9780571139613,False
821,Amazon_20847,Goodreads_books_32002,The Minpins,The War of the End of the World,0.07875504406014952,9780142414743,9780571139613,False
822,Amazon_5861,Goodreads_books_10241,"HBR's 10 Must Reads on Teams (with featured article ""The Discipline of Teams,"" by Jon R. Katzenbach and Douglas K. Smith)",Peopleware: Productive Projects and Teams,0.2630064194053116,9781422189870,9780932633439,False
823,Amazon_14758,Goodreads_books_9154,Really Important Stuff My Dog Has Taught Me,Most of All They Taught Me Happiness,0.29610334396428606,9780761181798,9780385199148,False
824,Amazon_15754,Goodreads_books_10921,Asian Godfathers,Healing With Whole Foods: Asian Traditions and Modern Nutrition,0.2721043820416742,9781861977113,9781556434303,False
825,Amazon_13438,Goodreads_books_24808,Nichijou Volume 2,"Heaven!!, Volume 1",0.2828497744938391,9781942993315,9781598168167,False
826,Amazon_3556,Goodreads_books_16175,Mindset - Updated Edition,Massive: The Higgs Boson and the Greatest Hunt in Science: Updated Edition,0.2920497471465469,9781472139955,9780753541531,False
827,Amazon_19426,Goodreads_books_4286,Creative Coloring Mandalas,Intelligence: The Creative Response to Now,0.24670486523529342,9781574219739,9780312320720,False
828,Amazon_6761,Goodreads_books_4286,Creative Lettering,Intelligence: The Creative Response to Now,0.29113264119234,9781454704003,9780312320720,False
829,Amazon_9707,Goodreads_books_11056,Jamie's Food Tube: The Pasta Book,Everyday Food: Great Food Fast,0.2815357159753827,9781405921091,9780307354167,False
830,Amazon_6742,Goodreads_books_38339,Kyuuto! Japanese Crafts: Woolly Embroidery,The Japanese Lover,0.22736311466930353,9780811860864,9781501116971,False
831,Amazon_7907,Goodreads_books_8079,Oxford Paperback Thesaurus,Lyra's Oxford,0.23382787470180436,9780199640959,9780375828195,False
832,Amazon_19073,Goodreads_books_32206,Waterproof Notebook - Pocket-sized,The Golden Notebook,0.2903396030979055,9781898660804,9780060931407,False
833,Amazon_670,Goodreads_books_27288,Motivational Interviewing in Health Care,Where There Is No Doctor: A Village Health Care Handbook,0.29948761446743744,9781593856120,9780942364156,False
834,Amazon_6213,Goodreads_books_23928,The Fragrant Pharmacy,The Green Pharmacy: The Ultimate Compendium Of Natural Remedies From The World's Foremost Authority On Healing Herbs,0.2581985757758603,9780553403978,9780312966485,False
835,Amazon_16140,Goodreads_books_10705,"Encyclopedia of Electronic Components: Sensors for Location, Presence, Proximity, Orientation, Oscillation, Force, Load, Human Input, Liquid and Gas Properties, Light, Heat, Sound, and Electricity: Volume 3",On Location,0.1992585504276928,9781449334314,9780316154390,False
836,Amazon_6208,Goodreads_books_39200,"101 Games and Activities for Children With Autism, Asperger's and Sensory Processing Disorders",Look Me in the Eye: My Life with Asperger's,0.22559570483008579,9780071623360,9780307395986,False
837,Amazon_323,Goodreads_books_29542,The Maudsley Prescribing Guidelines in Psychiatry,"Steps to an Ecology of Mind: Collected Essays in Anthropology, Psychiatry, Evolution, and Epistemology",0.1900987128098515,9781119442608,9780226039053,False
838,Amazon_19544,Goodreads_books_12578,"Observe, Collect, Draw! a Visual Journal",A Draw of Kings,0.2673306491192371,9781616897147,9780764210457,False
839,Amazon_21603,Goodreads_books_18190,Ford SRS 2000 3000&4000 < 1975,Ford County,0.23875522276960914,9780872880955,9780385532457,False
840,Amazon_7895,Goodreads_books_559,BUONGIORNO ITALIA! COURSE BOOK (NEW EDITION),The Course of Love,0.2728033253329115,9780563519454,9780241145470,False
841,Amazon_10896,Goodreads_books_36820,Chew Volume 2: International Flavor,Monster Hunter International,0.289572397873086,9781607062608,9780741444561,False
842,Amazon_8670,Goodreads_books_10146,Spencerian Penmanship Theory Bk,The Theory of Everything,0.25413712150795553,9780880620826,9781561456239,False
843,Amazon_16043,Goodreads_books_38408,Integrated Korean,In Order to Live: A North Korean Girl's Journey to Freedom,0.27349875754885744,9780824836504,9781594206795,False
844,Amazon_2192,Goodreads_books_2586,Ayoade on Ayoade,On War,0.14015906291668223,9780571316533,9780691018546,False
845,Amazon_2144,Goodreads_books_8262,Imaginative Realism,A Mathematician's Lament: How School Cheats Us Out of Our Most Fascinating and Imaginative Art Form,0.24891631169463663,9780740785504,9781934137178,False
846,Amazon_628,Goodreads_books_21254,"Get Through Medical School: 1100 SBAs/BOFs and EMQs, 2nd edition",2nd Chance,0.2026014002783803,9781853158667,9780446696630,False
847,Amazon_16139,Goodreads_books_11243,"WWE Encyclopedia Of Sports Entertainment, 3rd Edition",Batista Unleashed (Wwe),0.2965278770061938,9781465453136,9781847390653,False
848,Amazon_5714,Goodreads_books_13216,The Sketchnote Workbook,Changes That Heal: Workbook,0.268336552396565,9780133831719,25986606336,False
849,Amazon_5337,Goodreads_books_19699,"Get Coding! Learn HTML, CSS, and JavaScript and Build a Website, App, and Game",The Worry Website,0.261451118663064,9781406366846,9780440864806,False
850,Amazon_5491,Goodreads_books_18222,Blockchain Basics,Basics of Buddhism: Key principles and how to practise,0.26206429958312266,9781484226032,9781902056005,False
851,Amazon_1540,Goodreads_books_32002,The Theoretical Minimum,The War of the End of the World,0.05815989826103574,9780465075683,9780571139613,False
852,Amazon_19195,Goodreads_books_28218,Playbac Sticker Book: Dinosaurs,The Book of the Book,0.24219318163462997,9780761174844,9780900860126,False
853,Amazon_4242,Goodreads_books_3879,Carine Roitfeld - Irreverent,Auntie Mame: An Irreverent Escapade,0.25807078041360565,9780847833689,9780767908191,False
854,Amazon_7890,Goodreads_books_17755,English Grammar in Use Book with Answers and Interactive eBook,Dear John: Letters From a Fan in New York City: An Interactive Book,0.24673353102677026,9781107539334,9780972125604,False
855,Amazon_19637,Goodreads_books_10226,Fucking Brilliant Pencils,Zen Pencils: Dream the Impossible Dream - Volume Two,0.2451455746875043,9781452144818,9781449471927,False
856,Amazon_14010,Goodreads_books_32002,The Kybalion,The War of the End of the World,0.08158166694280998,9781603865371,9780571139613,False
857,Amazon_3666,Goodreads_books_2589,"Jab, Jab, Jab, Right Hook",Hook,0.27787549068526285,9780062273062,9781503228320,False
858,Amazon_12595,Goodreads_books_8664,Bicarbonate of Soda,"Milkshake Bar: Shakes, malts, floats and other soda fountain classics",0.2417065768692371,9781847865212,9781849751919,False
859,Amazon_669,Goodreads_books_29044,101 Trauma-Informed Interventions,101 Dalmatians,0.24272692605069635,9781936128426,9780307623461,False
860,Amazon_1620,Goodreads_books_34084,Cambridge International AS and A Level Chemistry Coursebook with CD-ROM,The Chemistry of Death,0.2891961804493621,9781107638457,9780385340045,False
861,Amazon_9669,Goodreads_books_11056,Jamie's Food Tube: The BBQ Book,Everyday Food: Great Food Fast,0.27423402947398756,9780718179182,9780307354167,False
862,Amazon_13133,Goodreads_books_14136,Desktop Golf,Seven Days in Utopia: Golf's Sacred Journey,0.296290662477855,9780762438150,9780310335498,False
863,Amazon_17897,Goodreads_books_32002,The Sellout,The War of the End of the World,0.08158166694280998,9781786071460,9780571139613,False
864,Amazon_7484,Goodreads_books_32002,The Whistler,The War of the End of the World,0.08158166694280998,9781444791099,9780571139613,False
865,Amazon_3990,Goodreads_books_25941,"2nd Revised edition of \""Technical Analysis of the Financial Markets: A Comprehensive Guide to Trading Methods and Applications\""",Trading Places,0.2596245709906479,9780735200661,9780743457941,False
866,Amazon_8955,Goodreads_books_25134,Aural Tests Book 1 (Initial-Grade 5),10th Grade,0.2181974700790194,9780857365354,9780375505843,False
867,Amazon_445,Goodreads_books_26694,Pharmacology for Anaesthesia and Intensive Care,Not That I Care,0.263961062351862,9781107657267,9780439087636,False
868,Amazon_12104,Goodreads_books_24478,Achtung Panzer!,Tigers In The Mud: The Combat Career of German Panzer Commander Otto Carius,0.23513962563273297,9780304352852,9780811729116,False
869,Amazon_16157,Goodreads_books_26542,Porsche 911 (65 - 89),"The Birth of the Republic, 1763-89",0.2649026546522743,9781850106982,9780226537573,False
870,Amazon_19498,Goodreads_books_6150,Universal Waite Tarot Deck and Book Set,Uncloaking the Tarot: A Comprehensive Course in Tarot,0.2524270581534162,9780880794169,9781438225890,False
871,Amazon_22031,Goodreads_books_13100,"Chevrolet & GMC Pick-Ups, 2Wd & 4Wd (88 - 00)",Pick Me Up,0.23136626672164712,9781563924262,9780755339525,False
872,Amazon_14552,Goodreads_books_37523,Pugs in Costumes,In Time,0.13779518840992316,9780753556054,9781423199236,False
873,Amazon_866,Goodreads_books_26788,Paediatric Handbook,The Dead Wife's Handbook,0.2840350742506032,9781118777480,9780718178147,False
874,Amazon_8744,Goodreads_books_3287,Grammaire progressive du francais - Nouvelle edition,"Sword Art Online: Progressive, Vol. 1",0.2411680847060005,9782090381047,9780316259361,False
875,Amazon_1529,Goodreads_books_9841,The Coding Manual for Qualitative Researchers,Error Control Coding,0.27960606579583874,9781473902497,9780130426727,False
876,Amazon_20342,Goodreads_books_21361,Mastering Artisan Cheesemaking,Mastering the Art of French Cooking,0.27313489897110993,9781603583329,9780375413407,False
877,Amazon_4782,Goodreads_books_26096,Baby's Very First Touchy-Feely Lift the Flap Playbook,First,0.23997575156188855,9781409556626,9781495433160,False
878,Amazon_401,Goodreads_books_32048,Trauma-Proofing Your Kids,Just Kids,0.2997937372953283,9781556436994,9780066211312,False
879,Amazon_21595,Goodreads_books_18591,"Alfa Romeo 1300, 1600, 1750, 2000 1962-78 Autobook",Calling Romeo,0.2111945166822719,9780851461281,9780743470322,False
880,Amazon_785,Goodreads_books_21084,The Selective Mutism Resource Manual,The Infinite Resource: The Power of Ideas on a Finite Planet,0.26256642303944916,9781909301337,9781611682557,False
881,Amazon_12664,Goodreads_books_11474,Oishinbo: Ramen and Gyoza,Etta and Otto and Russell and James,0.08111767130798356,9781421521411,9780670067749,False
882,Amazon_10881,Goodreads_books_3280,"Haikyu!!, Vol. 5","Saga, Vol. 2",0.24432091390493613,9781421587707,9781607066927,False
883,Amazon_10853,Goodreads_books_3280,"Pluto: Urasawa x Tezuka, Vol. 7","Saga, Vol. 2",0.1515219111047225,9781421532677,9781607066927,False
884,Amazon_18437,Goodreads_books_27763,The Paleo Diet for Athletes,The South Beach Diet,0.2569470702386828,9781609619176,9781579548148,False
885,Amazon_12344,Goodreads_books_21922,Building Chicken Coops: Storey's Country Wisdom Bulletin A.224,In Country,0.25097784816908314,9781580172738,9780060835170,False
886,Amazon_19945,Goodreads_books_32002,The Pormise of a Pencil,The War of the End of the World,0.13326691993024573,9781476730639,9780571139613,False
887,Amazon_6701,Goodreads_books_26788,The Burdastyle Sewing Handbook,The Dead Wife's Handbook,0.25502576318518055,9780307586742,9780718178147,False
888,Amazon_5301,Goodreads_books_11474,HTML and CSS,Etta and Otto and Russell and James,0.10834587008449405,9781118008188,9780670067749,False
889,Amazon_2069,Goodreads_books_8032,Illustration School: Let's Draw! (Includes Book and Sketch Pad),Naruto Illustration,0.2800584470302607,9781592539765,9784088748238,False
890,Amazon_22160,Goodreads_books_3857,"Volkswagen Transporter T4, 1990 on",A Photographer's Life: 1990-2005,0.27939410206300247,9781855203747,9780375505096,False
891,Amazon_8247,Goodreads_books_23596,Workbook for Wheelock's Latin,Open Veins of Latin America,0.26189486543330814,9780060956424,9781846687426,False
892,Amazon_10440,Goodreads_books_30802,"JoJo's Bizarre Adventure: Part 2--Battle Tendency, Vol. 4",The Last Battle,0.26555258825392164,9781421578859,9780007202324,False
893,Amazon_10886,Goodreads_books_25325,Aquaman Vol. 1 The Trench (The New 52),52 Pickup,0.27963193941643333,9781401237103,9780753819623,False
894,Amazon_19523,Goodreads_books_10973,Cath Kidston Pembroke Rose A5 2020 Diary,Rose,0.29165931053669714,9781787134362,9781888963106,False
895,Amazon_6287,Goodreads_books_24113,Improve Your Handwriting,Your Money or Your Life,0.24609531085452407,9781444103793,9780140286786,False
896,Amazon_20282,Goodreads_books_32002,The Dyscalculia Assessment,The War of the End of the World,0.06300640776349047,9781408193716,9780571139613,False
897,Amazon_19456,Goodreads_books_14512,Grandparent's Journal,Jay's Journal,0.2992039934608384,9781845976804,9780671735593,False
898,Amazon_10434,Goodreads_books_3280,"Haikyu!!, Vol. 2","Saga, Vol. 2",0.24432091390493613,9781421587677,9781607066927,False
899,Amazon_4177,Goodreads_books_947,Business Management for the IB Diploma Study and Revision Guide,The Guide,0.26296932164138626,9781471868429,9780143039648,False
900,Amazon_12222,Goodreads_books_30570,Succulent Container Gardens: Design Eye-Catching Displays with 350 Easy-Care Plants,Catching Fire,0.2468617000127635,9780881929591,9780439023498,False
901,Amazon_12060,Goodreads_books_32002,The Churchills,The War of the End of the World,0.07875504406014952,9780349119786,9780571139613,False
902,Amazon_9569,Goodreads_books_10426,Keto Slow Cooker & One-Pot Meals,Slow River,0.2893068157463154,9781592337804,9780345395375,False
903,Amazon_15364,Goodreads_books_4496,Mouthful of Forevers,Story of O,0.07636224590698847,9781449470791,9780345301116,False
904,Amazon_19609,Goodreads_books_4496,Of Mutability,Story of O,0.10244760016292356,9780571254712,9780345301116,False
905,Amazon_7256,Goodreads_books_32002,The Racketeer,The War of the End of the World,0.07875504406014952,9781444730623,9780571139613,False
906,Amazon_136,Goodreads_books_3557,Get into Medical School - 1250 UKCAT Practice Questions. Includes Full Mock Exam,Five Get Into Trouble,0.22665230518726337,9781905812264,9780340796221,False
907,Amazon_5554,Goodreads_books_8608,OCA / OCP Java SE 8 Programmer Certification Kit,The History of Java,0.28651130990522267,9781119272090,9789791680998,False
908,Amazon_14311,Goodreads_books_28218,Botanicum Activity Book,The Book of the Book,0.2868873671018556,9781783706792,9780900860126,False
909,Amazon_22184,Goodreads_books_1173,"Land Rover Series II, IIA and III Maintenance and Upgrades Manual",The Star Rover,0.2546827884265423,9781785001352,9780812970043,False
910,Amazon_10745,Goodreads_books_3280,"Pluto: Urasawa x Tezuka, Vol. 4","Saga, Vol. 2",0.1515219111047225,9781421519210,9781607066927,False
911,Amazon_612,Goodreads_books_28973,Pharmacology for Health Professionals,Adopting the Hurt Child: Hope for Families With Special-Needs Kids : A Guide for Parents and Professionals,0.28916254123271473,9780729542753,9781576830949,False
912,Amazon_9450,Goodreads_books_31877,Jim Murray's Whisky Bible 2019 2019,Lord Jim,0.29253865309858545,9780993298639,9781551111728,False
913,Amazon_19257,Goodreads_books_38990,Orla Kiely Baby Journal,Baby Love,0.29894579232309104,9781840916843,9780380799374,False
914,Amazon_19082,Goodreads_books_25618,The Cycling Cartoonist,"Cycling, Wine, and Men: A Midlife Tour de France",0.2504530664755589,9781472938893,9781600378270,False
915,Amazon_20301,Goodreads_books_11367,"Words Their Way: Word Study for Phonics, Vocabulary, and Spelling Instruction, Global Edition",The Last Word,0.23268557101122492,9781292107530,9781451686685,False
916,Amazon_19778,Goodreads_books_3983,Words Their Way Letter and Picture Sorts for Emergent Spellers,The Love Letter,0.25433034736299753,9780135145791,9780312426989,False
917,Amazon_8704,Goodreads_books_21361,Mastering Arabic 1 Activity Book,Mastering the Art of French Cooking,0.27481815922480857,9781137372260,9780375413407,False
918,Amazon_21573,Goodreads_books_11612,"Draw 50 Airplanes, Aircraft, And Spacecraft",50 Hours,0.26094125711503063,9780823085705,9781946329349,False
919,Amazon_489,Goodreads_books_18086,Medical School Interviews: a Practical Guide to Help You Get That Place at Medical School - Over 150 Questions Analysed. Includes Mini-multi Interviews,The Medical Detectives,0.258862737779207,9781905812059,9780452265882,False
920,Amazon_22171,Goodreads_books_23127,Clymer Manuals Suzuki Dr650Se 199,Zen Buddhism: Selected Writings of D. T. Suzuki,0.16688734767071933,9781599696287,9780385093002,False
921,Amazon_9542,Goodreads_books_28954,Smith & Deli-cious,"Kieron Smith, Boy",0.26746695849804275,9781743793671,9780151013487,False
922,Amazon_12586,Goodreads_books_34252,"A Modern Herbal: the Medicinal, Culinary, Cosmetic and Economic Properties, Cultivation and Folk Lore of Herbs, Grasses, Fungi, Shrubs and Trees: Vol 2","Botanical Shakespeare: An Illustrated Compendium of All the Flowers, Fruits, Herbs, Trees, Seeds, and Grasses Cited by the World's Greatest Playwright",0.22668593960999642,9780486227993,9780062469892,False
923,Amazon_21369,Goodreads_books_37532,Boeing Versus Airbus,The Universe Versus Alex Woods,0.2935365701171579,9781400078721,9780316246576,False
924,Amazon_1993,Goodreads_books_14068,Folding Techniques for Designers:From Sheet to Form,Form Line of Battle,0.2651907045037922,9781856697217,9780935526592,False
925,Amazon_6137,Goodreads_books_28202,Learn Excel 2007 Expert Skills with the Smart Method,Life Skills,0.2945300847544811,9780955459931,9780312263539,False
926,Amazon_16233,Goodreads_books_25782,The Maria Thun Biodynamic Calendar 2018: 2018,Chase's Calendar of Events,0.19324027473906966,9781782504313,9780071489034,False
927,Amazon_5935,Goodreads_books_10917,"RHCSA/RHCE Red Hat Linux Certification Study Guide, Seventh Edition (Exams EX200 & EX300)",The Seventh Secret,0.2203546824161709,9780071841962,9780722188644,False
