"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] BookTitleComparatorLevenshtein record1Value","[0] BookTitleComparatorLevenshtein record2Value","[0] BookTitleComparatorLevenshtein record1PreprocessedValue","[0] BookTitleComparatorLevenshtein record2PreprocessedValue","[0] BookTitleComparatorLevenshtein similarity","[0] BookTitleComparatorLevenshtein postproccesedSimilarity","[1] BookAuthorComparatorTokenizingJaccard record1Value","[1] BookAuthorComparatorTokenizingJaccard record2Value","[1] BookAuthorComparatorTokenizingJaccard record1PreprocessedValue","[1] BookAuthorComparatorTokenizingJaccard record2PreprocessedValue","[1] BookAuthorComparatorTokenizingJaccard similarity","[1] BookAuthorComparatorTokenizingJaccard postproccesedSimilarity"
"LinearCombinationMatchingRule","Goodreads_books_50181","Covers_249266","0.24999999999999994",,"Infected","Inselg�?¤ste.","Infected","Inselg�?¤ste.","0.3571428571428571","0.3571428571428571","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_25676","Covers_171360","0.7",,"Emma","Emma","Emma","Emma","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_24353","Covers_58020","0.15555555555555553",,"Spelled","Spartacus","Spelled","Spartacus","0.2222222222222222","0.2222222222222222","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_3348","Covers_33677","0.44545454545454544",,"Shadowstorm","Shadows","Shadowstorm","Shadows","0.6363636363636364","0.6363636363636364","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_9587","Covers_28422","0.23333333333333334",,"Trash","Trueno","Trash","Trueno","0.33333333333333337","0.33333333333333337","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_49134","Covers_13666","0.13999999999999996",,"Cosmopolis","Contagion","Cosmopolis","Contagion","0.19999999999999996","0.19999999999999996","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_43729","Covers_111779","0.2019230769230769",,"The Solitude of Prime Numbers","The Sorrows of Young Werther (Dover Thrift Editions)","The Solitude of Prime Numbers","The Sorrows of Young Werther (Dover Thrift Editions)","0.28846153846153844","0.28846153846153844","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_9426","Covers_59744","0.14411764705882354",,"Gazing into the Eternal: Reflections upon a Deeper Purpose to Living","Gardening in the Shade","Gazing into the Eternal: Reflections upon a Deeper Purpose to Living","Gardening in the Shade","0.20588235294117652","0.20588235294117652","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_11941","Covers_129487","0.35",,"Waterwight","Waterfall","Waterwight","Waterfall","0.5","0.5","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_20947","Covers_102395","0.42",,"The Leak","The LETTER","The Leak","The LETTER","0.6","0.6","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_28578","Covers_83941","0.1076923076923077",,"Poderosa","Possibilities","Poderosa","Possibilities","0.15384615384615385","0.15384615384615385","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_16709","Covers_85","0.1909090909090909",,"Degenerates","Decipher","Degenerates","Decipher","0.2727272727272727","0.2727272727272727","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_45516","Covers_41207","0.26",,"The Practice of the Presence of God","The Professor of Light","The Practice of the Presence of God","The Professor of Light","0.37142857142857144","0.37142857142857144","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_47521","Covers_116180","0.31111111111111106",,"The Case of the Displaced Detective: At Speed","The Case of Doctor Sachs: A Novel","The Case of the Displaced Detective: At Speed","The Case of Doctor Sachs: A Novel","0.4444444444444444","0.4444444444444444","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_51039","Covers_259513","0.0823529411764706",,"Cosmic","Cock-A-Doodle-Doo","Cosmic","Cock-A-Doodle-Doo","0.11764705882352944","0.11764705882352944","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_37201","Covers_202102","0.0777777777777778",,"Corsair","COLONY    BEN BOVA","Corsair","COLONY    BEN BOVA","0.11111111111111116","0.11111111111111116","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_36732","Covers_221801","0.5444444444444444",,"The Fire","The Fixer","The Fire","The Fixer","0.7777777777777778","0.7777777777777778","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_18296","Covers_45698","0.23829787234042554",,"A Book of Irish Verse","A Book of Pagan Rituals (Book of Pagan Rituals)","A Book of Irish Verse","A Book of Pagan Rituals (Book of Pagan Rituals)","0.34042553191489366","0.34042553191489366","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_15190","Covers_84099","0.21000000000000002",,"Spiritwalk","Spanky","Spiritwalk","Spanky","0.30000000000000004","0.30000000000000004","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_3334","Covers_203624","0.16333333333333327",,"Voyage of the Beagle","Voice of the Living Light: Hildegard of Bingen and Her World","Voyage of the Beagle","Voice of the Living Light: Hildegard of Bingen and Her World","0.23333333333333328","0.23333333333333328","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_24957","Covers_93676","0.19999999999999998",,"Gangsta","Gateway","Gangsta","Gateway","0.2857142857142857","0.2857142857142857","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_17413","Covers_4752","0.23333333333333334",,"Rajatabla","Rapture","Rajatabla","Rapture","0.33333333333333337","0.33333333333333337","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_38677","Covers_247170","0.19999999999999998",,"Silence","Sisters","Silence","Sisters","0.2857142857142857","0.2857142857142857","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_44119","Covers_143762","0.63",,"The Lover","The Lovers","The Lover","The Lovers","0.9","0.9","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_20271","Covers_130082","0.21000000000000002",,"Captivated","Cambridge","Captivated","Cambridge","0.30000000000000004","0.30000000000000004","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_43648","Covers_5869","0.21162790697674416",,"Story of the Eye","Story of the Titanic Postcards (Card Books)","Story of the Eye","Story of the Titanic Postcards (Card Books)","0.3023255813953488","0.3023255813953488","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_4358","Covers_180012","0.16279069767441856",,"The Fall of Constantinople 1453","The Fate of the Revolution: Interpretations of Soviet History from 1917 to the Present","The Fall of Constantinople 1453","The Fate of the Revolution: Interpretations of Soviet History from 1917 to the Present","0.2325581395348837","0.2325581395348837","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_46519","Covers_230417","0.29166666666666663",,"Firebolt","Firefighters","Firebolt","Firefighters","0.41666666666666663","0.41666666666666663","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_21975","Covers_136301","0.21000000000000002",,"Embody","Emergency!","Embody","Emergency!","0.30000000000000004","0.30000000000000004","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_15501","Covers_12280","0.19999999999999998",,"Possess","Poland","Possess","Poland","0.2857142857142857","0.2857142857142857","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_28011","Covers_112661","0.3818181818181818",,"The Watcher","The Wall","The Watcher","The Wall","0.5454545454545454","0.5454545454545454","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_29628","Covers_192000","0.38620689655172413",,"The Day the Crayons Came Home","The Day the Door Flew Open","The Day the Crayons Came Home","The Day the Door Flew Open","0.5517241379310345","0.5517241379310345","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_15847","Covers_17855","0.13999999999999996",,"Revolution","Remake","Revolution","Remake","0.19999999999999996","0.19999999999999996","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_33866","Covers_140650","0.28717948717948716",,"The Art of Fart: The Joy of Flatulence!","The Art of Happiness at Work","The Art of Fart: The Joy of Flatulence!","The Art of Happiness at Work","0.41025641025641024","0.41025641025641024","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_8465","Covers_29357","0.2953125",,"Confessions of an Heiress: A Tongue-in-Chic Peek Behind the Pose","Confessions of an organized housewife","Confessions of an Heiress: A Tongue-in-Chic Peek Behind the Pose","Confessions of an organized housewife","0.421875","0.421875","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_12439","Covers_33797","0.23333333333333334",,"Pact","Palestine","Pact","Palestine","0.33333333333333337","0.33333333333333337","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_15315","Covers_176143","0.35",,"Ritual","Rimas","Ritual","Rimas","0.5","0.5","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_42335","Covers_106377","0.11999999999999995",,"The Book of Negroes","The Book of Movie Lists: An Offbeat, Provocative Collection of the Best and Worst of Everything in Movies","The Book of Negroes","The Book of Movie Lists: An Offbeat, Provocative Collection of the Best and Worst of Everything in Movies","0.17142857142857137","0.17142857142857137","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_50362","Covers_87710","0.1909090909090909",,"Incantation","Innocent","Incantation","Innocent","0.2727272727272727","0.2727272727272727","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_27419","Covers_5272","0.31111111111111106",,"Harbinger","Hardcase","Harbinger","Hardcase","0.4444444444444444","0.4444444444444444","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_32238","Covers_58598","0.24999999999999994",,"Constantinople","Countdown","Constantinople","Countdown","0.3571428571428571","0.3571428571428571","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_25093","Covers_46844","0.21000000000000002",,"Masquerade","Matilda","Masquerade","Matilda","0.30000000000000004","0.30000000000000004","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_51680","Covers_163961","0.40303030303030296",,"The Case of the Bizarre Bouquets","The Case of the Black-Eyed Blonde","The Case of the Bizarre Bouquets","The Case of the Black-Eyed Blonde","0.5757575757575757","0.5757575757575757","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_41031","Covers_54752","0.23333333333333334",,"The Chronicles of Pern: First Fall","The Chronicles of Chrestomanci, Volume 1: Charmed Life / The Lives of Christopher Chant","The Chronicles of Pern: First Fall","The Chronicles of Chrestomanci, Volume 1: Charmed Life / The Lives of Christopher Chant","0.33333333333333337","0.33333333333333337","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_3565","Covers_31864","0.23333333333333334",,"Found","Forbidden","Found","Forbidden","0.33333333333333337","0.33333333333333337","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_19250","Covers_190202","0.23333333333333334",,"Catherine","Caressa","Catherine","Caressa","0.33333333333333337","0.33333333333333337","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_35744","Covers_232559","0.39999999999999997",,"Maine","Martina","Maine","Martina","0.5714285714285714","0.5714285714285714","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_44065","Covers_63068","0.23333333333333334",,"Maskerade","Macbeth","Maskerade","Macbeth","0.33333333333333337","0.33333333333333337","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_2737","Covers_207104","0.29024390243902437",,"The Death of Ivan Ilych and Other Stories","The Death of a Beekeeper","The Death of Ivan Ilych and Other Stories","The Death of a Beekeeper","0.41463414634146345","0.41463414634146345","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_3446","Covers_54422","0.32666666666666666",,"Return of the Guardian-King","REALITIES OF THE DREAMING MIND","Return of the Guardian-King","REALITIES OF THE DREAMING MIND","0.4666666666666667","0.4666666666666667","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_23255","Covers_190330","0.2527777777777778",,"Servant of the Shard","Secrets of the Video Game Superstars","Servant of the Shard","Secrets of the Video Game Superstars","0.36111111111111116","0.36111111111111116","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_27777","Covers_87397","0.23333333333333334",,"Killashandra","Kingfisher","Killashandra","Kingfisher","0.33333333333333337","0.33333333333333337","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_28803","Covers_2881","0.2545454545454545",,"Contemplate","Contagion","Contemplate","Contagion","0.36363636363636365","0.36363636363636365","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_43462","Covers_246924","0.15555555555555553",,"Angelfire","Anibal","Angelfire","Anibal","0.2222222222222222","0.2222222222222222","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_45249","Covers_227282","0.40833333333333327",,"The Traveler","The Trial","The Traveler","The Trial","0.5833333333333333","0.5833333333333333","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_128","Covers_120954","0.23333333333333334",,"Sarah","Sacrifice","Sarah","Sacrifice","0.33333333333333337","0.33333333333333337","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_6901","Covers_132920","0.11666666666666663",,"Blues","Bloomability","Blues","Bloomability","0.16666666666666663","0.16666666666666663","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_14056","Covers_72851","0.21000000000000002",,"Deadlocked","Deathday","Deadlocked","Deathday","0.30000000000000004","0.30000000000000004","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_19832","Covers_79303","0.19275362318840578",,"The Children of the New Forest","The Church of Satan: A History of the World's Most Notorious Religion","The Children of the New Forest","The Church of Satan: A History of the World's Most Notorious Religion","0.2753623188405797","0.2753623188405797","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_2111","Covers_195592","0.27222222222222214",,"The Adventures of Feluda","The Adventures of Tom Sawyer (Modern Library Classics)","The Adventures of Feluda","The Adventures of Tom Sawyer (Modern Library Classics)","0.38888888888888884","0.38888888888888884","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_21798","Covers_231944","0.14893617021276592",,"The Dead and the Living","The Design and Analysis of Spatial Data Structures (Addison-Wesley series in computer science)","The Dead and the Living","The Design and Analysis of Spatial Data Structures (Addison-Wesley series in computer science)","0.21276595744680848","0.21276595744680848","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_42550","Covers_46844","0.35",,"Magician","Matilda","Magician","Matilda","0.5","0.5","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_1036","Covers_156800","0.31111111111111106",,"Reverb","Revenance","Reverb","Revenance","0.4444444444444444","0.4444444444444444","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_10233","Covers_24001","0.2527777777777778",,"The Sense of Touch","The Seduction of Sara (Avon Romance)","The Sense of Touch","The Seduction of Sara (Avon Romance)","0.36111111111111116","0.36111111111111116","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_25836","Covers_144587","0.196875",,"A History of the World in 6 Glasses","A History of Western Philosophy : The Medieval Mind, Volume II (A History of Western Philosophy)","A History of the World in 6 Glasses","A History of Western Philosophy : The Medieval Mind, Volume II (A History of Western Philosophy)","0.28125","0.28125","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_46243","Covers_173047","0.2534482758620689",,"The Improbable Wonders of Moojie Littleman","The Improvised Woman: Single Women Reinventing Single Life","The Improbable Wonders of Moojie Littleman","The Improvised Woman: Single Women Reinventing Single Life","0.3620689655172413","0.3620689655172413","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_48282","Covers_41218","0.1909090909090909",,"Daggerspell","Damage","Daggerspell","Damage","0.2727272727272727","0.2727272727272727","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_20629","Covers_102396","0.27317073170731704",,"A Son For Glory: Job Through New Eyes","A Song for Mary: An Irish-American Memory","A Son For Glory: Job Through New Eyes","A Song for Mary: An Irish-American Memory","0.3902439024390244","0.3902439024390244","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_11021","Covers_37605","0.4307692307692308",,"The Passing of Mother Mary","The Passions of Emma","The Passing of Mother Mary","The Passions of Emma","0.6153846153846154","0.6153846153846154","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_3407","Covers_107569","0.26249999999999996",,"Trapped","Treasure","Trapped","Treasure","0.375","0.375","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_22619","Covers_239064","0.35",,"Playboy","Playland","Playboy","Playland","0.5","0.5","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_45786","Covers_87132","0.1615384615384615",,"Unbelievable","Undercurrents","Unbelievable","Undercurrents","0.23076923076923073","0.23076923076923073","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_6257","Covers_254037","0.13582089552238805",,"The Song of David","The Source of the Spring: Mothers Through the Eyes of Women Writers","The Song of David","The Source of the Spring: Mothers Through the Eyes of Women Writers","0.19402985074626866","0.19402985074626866","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_33582","Covers_164206","0.2390243902439024",,"The Course of True Love [and First Dates]","The Corridors of Time","The Course of True Love [and First Dates]","The Corridors of Time","0.3414634146341463","0.3414634146341463","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_7331","Covers_69463","0.23333333333333334",,"Demon","Deceit","Demon","Deceit","0.33333333333333337","0.33333333333333337","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_51997","Covers_189959","0.30624999999999997",,"Diary of an Early American Boy","Diary of an Amateur Photographer","Diary of an Early American Boy","Diary of an Amateur Photographer","0.4375","0.4375","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_27038","Covers_116097","0.13999999999999996",,"Listomania","Life-Size","Listomania","Life-Size","0.19999999999999996","0.19999999999999996","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_1882","Covers_60233","0.21000000000000002",,"Revelation","Remember","Revelation","Remember","0.30000000000000004","0.30000000000000004","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_14268","Covers_236443","0.5599999999999999",,"The Caller","The Call","The Caller","The Call","0.8","0.8","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_18345","Covers_52951","0.19999999999999998",,"Master","Marilyn","Master","Marilyn","0.2857142857142857","0.2857142857142857","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_45906","Covers_36013","0.7",,"Ransom","Ransom","Ransom","Ransom","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_37627","Covers_260679","0.15555555555555553",,"Bloodlust","Blackwood","Bloodlust","Blackwood","0.2222222222222222","0.2222222222222222","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_24687","Covers_56756","0.45499999999999996",,"Cry of the Kalahari","Cry of the Rain Bird","Cry of the Kalahari","Cry of the Rain Bird","0.65","0.65","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_48080","Covers_27141","0.42",,"Bambi","Baby","Bambi","Baby","0.6","0.6","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_44948","Covers_170917","0.38620689655172413",,"The House of the Seven Gables","The House of Wings","The House of the Seven Gables","The House of Wings","0.5517241379310345","0.5517241379310345","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_49828","Covers_152949","0.35",,"Cabal","Cachalot","Cabal","Cachalot","0.5","0.5","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_19728","Covers_136086","0.27999999999999997",,"Scoop","Scapescope","Scoop","Scapescope","0.4","0.4","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_35129","Covers_112428","0.258695652173913",,"The Word of Promise Complete Audio Bible: NKJV","The World of Charles Addams","The Word of Promise Complete Audio Bible: NKJV","The World of Charles Addams","0.3695652173913043","0.3695652173913043","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_1926","Covers_202703","0.23333333333333334",,"Dealova","Desperate","Dealova","Desperate","0.33333333333333337","0.33333333333333337","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_15242","Covers_266463","0.2534482758620689",,"The Mystery of Humanity","The Mystery of the Flying Orange Pumpkin (Picture Puffins)","The Mystery of Humanity","The Mystery of the Flying Orange Pumpkin (Picture Puffins)","0.3620689655172413","0.3620689655172413","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_29425","Covers_204874","0.32162162162162156",,"The Courtship of the Vicar's Daughter","The Coming of the Third Reich","The Courtship of the Vicar's Daughter","The Coming of the Third Reich","0.45945945945945943","0.45945945945945943","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_22616","Covers_159712","0.10000000000000003",,"The Forgetting","Thale's Folly","The Forgetting","Thale's Folly","0.1428571428571429","0.1428571428571429","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_30786","Covers_67531","0.23333333333333334",,"Revealed","Regulator","Revealed","Regulator","0.33333333333333337","0.33333333333333337","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_40253","Covers_4900","0.15555555555555553",,"Arena","Armadillo","Arena","Armadillo","0.2222222222222222","0.2222222222222222","William R. Forstchen","William Boyd","William R. Forstchen","William Boyd","0.25","0.0"
"LinearCombinationMatchingRule","Goodreads_books_36681","Covers_88963","0.19999999999999998",,"The Best of Times","The Belles of Solace Glen (Prime Crime Mysteries)","The Best of Times","The Belles of Solace Glen (Prime Crime Mysteries)","0.2857142857142857","0.2857142857142857","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_19780","Covers_148990","0.3888888888888889",,"Firefox","Firehouse","Firefox","Firehouse","0.5555555555555556","0.5555555555555556","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_49249","Covers_227590","0.21000000000000002",,"Reawakened","Reptiles","Reawakened","Reptiles","0.30000000000000004","0.30000000000000004","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_10257","Covers_135856","0.3137931034482758",,"The Legend of Podkin One-Ear","The Letters of J.R.R. Tolkien","The Legend of Podkin One-Ear","The Letters of J.R.R. Tolkien","0.4482758620689655","0.4482758620689655","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_23475","Covers_50114","0.31111111111111106",,"Doll-baby","Dogsbody","Doll-baby","Dogsbody","0.4444444444444444","0.4444444444444444","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_37232","Covers_50949","0.23333333333333334",,"Replay","Reborn","Replay","Reborn","0.33333333333333337","0.33333333333333337","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_20266","Covers_32343","0.37692307692307686",,"The Desperate","The Deep","The Desperate","The Deep","0.5384615384615384","0.5384615384615384","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_34909","Covers_90914","0.27999999999999997",,"Savor","Sarek","Savor","Sarek","0.4","0.4","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_38244","Covers_11838","0.45999999999999996",,"The Autobiography of George Muller","The Autobiography of Foudini M. Cat","The Autobiography of George Muller","The Autobiography of Foudini M. Cat","0.6571428571428571","0.6571428571428571","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_1784","Covers_141488","0.6499999999999999",,"Junie B. Jones and the  Stupid Smelly Bus","Junie B. Jones and That Meanie Jim's Birthday (Volume 6)","Junie B. Jones and the  Stupid Smelly Bus","Junie B. Jones and That Meanie Jim's Birthday (Volume 6)","0.5","0.5","Barbara Park","Barbara Park","Barbara Park","Barbara Park","1.0","1.0"
"LinearCombinationMatchingRule","Goodreads_books_28425","Covers_82743","0.24285714285714288",,"Keeper of the King","Keepers of the Story: Oral Traditions in Religion","Keeper of the King","Keepers of the Story: Oral Traditions in Religion","0.34693877551020413","0.34693877551020413","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_44640","Covers_107104","0.23333333333333334",,"Paula","Pavane","Paula","Pavane","0.33333333333333337","0.33333333333333337","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_48263","Covers_100220","0.1909090909090909",,"Captivated","Catwatching","Captivated","Catwatching","0.2727272727272727","0.2727272727272727","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_38435","Covers_90019","0.11313131313131315",,"The Miracle of St. Anthony: A Season with Coach Bob Hurley and Basketball's Most Improbable Dynasty","The Ministry of Fear","The Miracle of St. Anthony: A Season with Coach Bob Hurley and Basketball's Most Improbable Dynasty","The Ministry of Fear","0.16161616161616166","0.16161616161616166","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_52088","Covers_67746","0.39999999999999997",,"Moon","Moonwar","Moon","Moonwar","0.5714285714285714","0.5714285714285714","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_40623","Covers_169366","0.12727272727272723",,"Retribution","Reckless","Retribution","Reckless","0.18181818181818177","0.18181818181818177","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_34621","Covers_216131","0.19999999999999998",,"Beta","Beloved","Beta","Beloved","0.2857142857142857","0.2857142857142857","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_26082","Covers_17906","0.27999999999999997",,"Sarma�?ık","Sarah","Sarma�?ık","Sarah","0.4","0.4","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_44955","Covers_11636","0.15555555555555553",,"Homegoing","Hollywood","Homegoing","Hollywood","0.2222222222222222","0.2222222222222222","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_37029","Covers_123633","0.27735849056603773",,"The Land of Stories: The Ultimate Book Hugger's Guide","The Law of Three: A Rowan Gant Investigation","The Land of Stories: The Ultimate Book Hugger's Guide","The Law of Three: A Rowan Gant Investigation","0.39622641509433965","0.39622641509433965","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_37212","Covers_269153","0.25666666666666665",,"The Book of Eleanor: A Novel of Eleanor of Aquitaine","The book of photography: How to see and take better pictures","The Book of Eleanor: A Novel of Eleanor of Aquitaine","The book of photography: How to see and take better pictures","0.3666666666666667","0.3666666666666667","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_3354","Covers_173492","0.11666666666666663",,"Folly","Fountainhead","Folly","Fountainhead","0.16666666666666663","0.16666666666666663","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_27227","Covers_260687","0.15555555555555553",,"Rescued","Reckoning","Rescued","Reckoning","0.2222222222222222","0.2222222222222222","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_32687","Covers_9670","0.5249999999999999",,"The Boat","The Bomb","The Boat","The Bomb","0.75","0.75","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_34145","Covers_156227","0.41034482758620694",,"The Book of Delights","The Book of Goodnight Stories","The Book of Delights","The Book of Goodnight Stories","0.5862068965517242","0.5862068965517242","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_32574","Covers_192968","0.3",,"Blinded","Blake","Blinded","Blake","0.4285714285714286","0.4285714285714286","","","","","0.0","0.0"
"LinearCombinationMatchingRule","Goodreads_books_36691","Covers_69588","1.0",,"The Girl with 500 Middle Names","The Girl With 500 Middle Names","The Girl with 500 Middle Names","The Girl With 500 Middle Names","1.0","1.0","Margaret Peterson Haddix","Margaret Peterson Haddix","Margaret Peterson Haddix","Margaret Peterson Haddix","1.0","1.0"
